State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-1 State House district	ocd-division/country:us/state:vt/sldl:addison-1	8b6b3c69-3672-479f-a063-587c70145977	District Addison-1	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03		Amy_Sheldon				https://www.facebook.com/RepAmySheldon/	https://legislature.vermont.gov/Documents/Legislators/Sheldon,%20Amy.jpg		asheldon@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/24022			dcb86e67-be6b-4cca-a335-fe16bdd86130	Amy Sheldon	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-2 State House district	ocd-division/country:us/state:vt/sldl:addison-2	a1cba576-b530-41fe-b88e-25feb260a437	District Addison-2	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03		Peter_Conlon					https://legislature.vermont.gov/Documents/Legislators/PConlon.jpg		pconlon@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/27155			1c74b2f3-6bb4-44b2-97fa-185cbb85e992	Peter Conlon	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-3 State House district	ocd-division/country:us/state:vt/sldl:addison-3	89866d14-ad0c-41b7-b97c-77eae6d67081	District Addison-3	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/North,Rob%20011.jpg		rnorth@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40396			ea56f9b8-dafd-4b6b-9350-ec041553041a	Rob North	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-3 State House district	ocd-division/country:us/state:vt/sldl:addison-3	21fa8bb8-84f2-4cfd-80f1-1085eb67b241	District Addison-3	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03						https://www.facebook.com/MattBirongforStateRep/	https://legislature.vermont.gov/Documents/Legislators/Birong.Matt.jpg		mbirong@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/30938			2c063880-9ed1-440f-8af4-52c0988dfbc1	Matthew Birong, Jr.	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-4 State House district	ocd-division/country:us/state:vt/sldl:addison-4	c638187f-9b7a-4540-b8bb-b6e6aa9b46e0	District Addison-4	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Olson,Herb%20027.jpg		holson@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40397			87298b42-a011-4063-952a-7492b17cf42e	Herb Olson	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-4 State House district	ocd-division/country:us/state:vt/sldl:addison-4	693e9d9b-9ba9-47d6-b293-3d374a32354c	District Addison-4	VT State Representative	State Representative	VT State House		2027-01-06		2025-10-17		2026-11-03									karen.lueders@vtleg.gov	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/41827			46fe3afb-339e-4d75-9a2c-83f861462059	Karen Lueders	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-5 State House district	ocd-division/country:us/state:vt/sldl:addison-5	d5a478b7-2217-4d3f-9162-de9f94d84a15	District Addison-5	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03					802Jubilee	https://www.facebook.com/JubileeForVT/	https://legislature.vermont.gov/Documents/Legislators/McGill,Jubilee.jpg		jmcgill@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/37355			97d0ff73-d21f-4326-8368-427ca17c468b	Jubilee McGill	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Addison-Rutland State House district	ocd-division/country:us/state:vt/sldl:addison-rutland	3b040b02-4854-4c7a-9e89-a18ed88df438	District Addison-Rutland	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03									jcasey@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40398			683bdb1f-f5bf-4451-978c-44157b522f65	Jim Casey	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-1 State House district	ocd-division/country:us/state:vt/sldl:bennington-1	12613e22-d5c3-4934-bd67-42a3af382807	District Bennington-1	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Cooper,Jonathan.jpeg		jcooper@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40399			0bdeb89f-1a17-4d2b-8f38-ac7f32fb3d1c	Jonathan Cooper	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-2 State House district	ocd-division/country:us/state:vt/sldl:bennington-2	f8ba3166-a5f7-48f4-8f09-208bf3df1c14	District Bennington-2	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Corcoran,%20Timothy.jpg		tcorcoran@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/14546			a8394f7a-fa45-4665-ab63-a7c9af26717b	Timothy R. Corcoran II	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-2 State House district	ocd-division/country:us/state:vt/sldl:bennington-2	faede015-f0ae-44a2-83b8-f9a8480b1b78	District Bennington-2	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Greer,William%20043.jpg		wgreer@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40400			30b83b1d-190f-45cd-ba7d-dcc72e628cb2	"William ""Will"" Greer"	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-3 State House district	ocd-division/country:us/state:vt/sldl:bennington-3	0b4d08b2-65cf-4703-a776-2ad420b6f03c	District Bennington-3	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Durfee,David.jpg		ddurfee@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/30944			709439ab-5d43-48df-9736-da88f4091cc7	David K. Durfee	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-4 State House district	ocd-division/country:us/state:vt/sldl:bennington-4	addc80b5-9afb-41fd-8404-b72af8894caf	District Bennington-4	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03		Kathleen_James			KathJamesVT	https://www.facebook.com/kathjamesVTstaterep/	https://legislature.vermont.gov/Documents/Legislators/James,Kathleen.jpg		kjames@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2024/30945			cf0dc97c-9ee3-4f58-a045-b0a73e82bd13	Kathleen James	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-4 State House district	ocd-division/country:us/state:vt/sldl:bennington-4	98fd5191-9978-4bf1-adc0-dbdb0fec26dd	District Bennington-4	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Hunter,Rob%20006.jpg		rhunter@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40401			5534e4d5-ca7e-4bfd-a26e-bbbe73983a81	Robert Hunter	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-5 State House district	ocd-division/country:us/state:vt/sldl:bennington-5	2e11638f-5d14-4a36-8d17-929cd6ee133e	District Bennington-5	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Nigro,Michael%20077.jpg		mnigro@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/34714			573c2dd8-1881-4941-ae7a-71927d560a8b	Michael Nigro	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-5 State House district	ocd-division/country:us/state:vt/sldl:bennington-5	bc3e5b22-aaa4-4c69-946e-9310dbcd6bc0	District Bennington-5	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Morrissey,Mary%20012.jpg		mmorrissey@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/14525			8f27f09f-4312-4c93-a16c-6773ad3b546d	Mary A. Morrissey	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Bennington-Rutland State House district	ocd-division/country:us/state:vt/sldl:bennington-rutland	51b47874-d5d0-4dbe-a5b0-f210d57f667c	District Bennington-Rutland	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Pinsonault,Sandra.JPG		spinsonault@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40402			9252e6b1-215b-40aa-b9d0-79c5981cc788	"Sandra ""Sandy"" Pinsonault"	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-1 State House district	ocd-division/country:us/state:vt/sldl:caledonia-1	c64492fb-bee6-4eaa-8a8d-e6cea6ee874e	District Caledonia-1	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Powers,Debbie%20029.jpg		dpowers@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40403			c0179825-afde-4520-877f-e04d80d6f223	Debra Lynn Powers	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-2 State House district	ocd-division/country:us/state:vt/sldl:caledonia-2	6fa23691-a021-45d2-896e-96f6383ef152	District Caledonia-2	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Southworth,Michael%20002.jpg		msouthworth@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40404			46e00516-9a2e-45bc-9d8c-016cfb9e6289	"Michael ""Mike"" Southworth"	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-3 State House district	ocd-division/country:us/state:vt/sldl:caledonia-3	3983b310-3f78-44da-bd1c-def482e98242	District Caledonia-3	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Quimby,%20Beth.jpg		bquimby@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/39966			7a6243b1-0b50-40c2-a5de-82c9754699b6	Beth M. Quimby	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-3 State House district	ocd-division/country:us/state:vt/sldl:caledonia-3	bc38b6bb-249d-4016-b577-0d81602812dd	District Caledonia-3	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Feltus,Marty%20037.jpg		mfeltus@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 626-9516	https://legislature.vermont.gov/people/single/2026/20375			bbae2df6-f20b-417c-b2df-221a444c37d5	"Martha ""Marty"" Feltus"	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-Essex State House district	ocd-division/country:us/state:vt/sldl:caledonia-essex	d216bf5f-2229-4f0c-b3bf-de085d54b478	District Caledonia-Essex	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03						https://www.facebook.com/CampbellforVT/	https://legislature.vermont.gov/Documents/Legislators/Campbell,Scott.jpg		scampbell@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 595-5580	https://legislature.vermont.gov/people/single/2026/30946			4a72a90d-744e-4bce-b9f2-4415f0b4e6c5	R. Scott Campbell	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-Essex State House district	ocd-division/country:us/state:vt/sldl:caledonia-essex	e8735339-df54-43d0-b15b-8494e07a0056	District Caledonia-Essex	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Dolgin,Debbie%20052.jpg		ddolgin@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40405			9a76baad-15e0-44bb-805c-2000c81624e8	Deborah Cordz Dolgin	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Caledonia-Washington State House district	ocd-division/country:us/state:vt/sldl:caledonia-washington	941c8974-3eab-47be-aaee-280e9e760e83	District Caledonia-Washington	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Burtt,Greg%20050.jpg		gburtt@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40406			68c32a7f-7128-4656-9ff2-d65e307a7a47	Greg Burtt	Republican Party	Republican Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Chittenden-1 State House district	ocd-division/country:us/state:vt/sldl:chittenden-1	286087d2-7874-4508-8672-5578d3cd9cd6	District Chittenden-1	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03						https://www.facebook.com/janabrownforstaterep/	https://legislature.vermont.gov/Documents/Legislators/Brown,Jana.jpg		jbrown@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/34716			f075c9a5-72ea-4384-8799-e6249f580bdc	Jana Brown	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Chittenden-10 State House district	ocd-division/country:us/state:vt/sldl:chittenden-10	8a3e9647-8c5e-4e80-bb73-743e6150ddc4	District Chittenden-10	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Nugent.Kate.jpg		knugent@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/37397			87306052-6cb4-4f69-ba35-05041dc24e4e	Kate Nugent	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Chittenden-11 State House district	ocd-division/country:us/state:vt/sldl:chittenden-11	db323109-ea34-42af-a721-9f51d7a63b57	District Chittenden-11	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Minier,%20Brian.jpg		bminier@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/37396			64ee93f9-1961-48b6-8b42-142a67f922c2	Brian Minier	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Chittenden-12 State House district	ocd-division/country:us/state:vt/sldl:chittenden-12	debc8be2-983c-44f4-a5fb-ac8b0382ab03	District Chittenden-12	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03		Martin_LaLonde			martinlalondevt		https://legislature.vermont.gov/Documents/Legislators/MLaLonde.jpg		mlalonde@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 863-3086	https://legislature.vermont.gov/people/single/2026/24010			e36bee48-6d6c-456f-b50b-ae07423ed12f	Martin Lalonde	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Chittenden-13 State House district	ocd-division/country:us/state:vt/sldl:chittenden-13	054def30-867a-476d-acbd-afe5c3b4d77a	District Chittenden-13	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03		Tiff_Bluemle	https://www.youtube.com/channel/UCHZm8pvOCK1YOD-LgYWj0aA	https://www.instagram.com/tiffbluemlevt/	TiffanyBluemle	https://www.facebook.com/TiffBluemleVT/	https://legislature.vermont.gov/Documents/Legislators/Blumle.Tiff.jpg		tbluemle@leg.state.vt.us	115 State St., Montpelier, VT 05633	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/34720			19cc7ecd-1241-436e-9faa-e8de0c5ed8b0	Tiffany Bluemle	Democratic Party	Democratic Party
VT	administrativeArea1	legislatorLowerBody	Vermont	ocd-division/country:us/state:vt	Vermont Chittenden-13 State House district	ocd-division/country:us/state:vt/sldl:chittenden-13	0751abab-3265-4f2e-965b-9bf6aae9bc4d	District Chittenden-13	VT State Representative	State Representative	VT State House		2027-01-06		2025-01-08		2026-11-03							https://legislature.vermont.gov/Documents/Legislators/Kleppner,Bram%20063.jpg		bkleppner@leg.state.vt.us	115 State St., Montpelier, VT 05633-5301	(802) 828-2228	https://legislature.vermont.gov/people/single/2026/40409			1997b2e2-f813-4a34-883e-3ea3329b3efe	Bram Kleppner	Democratic Party	Democratic Party
