State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	2cb7da9f-1cd1-4f18-ba2f-37ac14421497		PR State Representative	State Representative	PR House of Representatives		2029-01-02		2005-01-02		2028-11-07	1958-01-19	José_Aponte_Hernández		https://www.instagram.com/joseapontehernandez/	joseaponte51	https://www.facebook.com/AponteRepresentante/	https://www.camara.pr.gov/wp-content/uploads/2021/08/Rep.-Jose-Aponte-Hernandez.jpg		japonte@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 723-1090	https://www.camara.pr.gov/team/jose-f-aponte-hernandez/			248285e5-42af-450b-8a02-080ebba0fd29	José F. Aponte Hernández	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	0e5a1628-af0b-4990-8f84-740070f71049		PR State Representative	State Representative	PR House of Representatives		2029-01-02		2025-01-02		2028-11-07	1973-08-19	Gabriel_Rodríguez_Aguiló		https://www.instagram.com/gabrielrodriguezaguilo/	rodrzaguilo13	https://www.facebook.com/RepresentanteGabrielRodriguezAguilo/	https://www.camara.pr.gov/wp-content/uploads/2021/08/Rep.-Gabriel-Rodriguez-Aguilo.jpg		gfrodriguez@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 725-2727	https://www.camara.pr.gov/team/gabriel-rodriguez-aguilo/		gabrielrodriguezaguilo	9d5eb894-ba43-43a3-b930-77610ae4d2ef	Gabriel Rodríguez Aguiló	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	46810230-13c8-4c43-b07b-e68a97541937		PR State Representative	State Representative	PR House of Representatives		2029-01-02		2025-01-02		2028-11-07					Rep_RamonTorres	https://www.facebook.com/ramontorrex/	https://www.camara.pr.gov/wp-content/uploads/2025/02/Rep.-Ramon-Torres.jpg		ramtorres@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 721-6040	https://www.camara.pr.gov/team/ramon-torres/			ba363b34-2566-4492-9abb-6d86da29295d	Ramón Torres Cruz	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	f7a68d02-b4d8-4584-a369-8e32e324e988		PR State Representative	State Representative	PR House of Representatives		2029-01-02		2021-01-02		2028-11-07		Héctor_Ferrer		https://www.instagram.com/hectorferrerpr/	HectorFerrerPR	https://www.facebook.com/HectorFerrerPR/	https://www.camara.pr.gov/wp-content/uploads/2021/08/Rep.-Hector-Ferrer.jpg		hferrer@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 723-8745	https://www.camara.pr.gov/team/hector-e-ferrer-santiago/			959db6e0-4275-41cf-aa48-ed64188cd4b2	Héctor E. Ferrer Santiago	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	6d37ba8a-e09c-45c3-8055-45725279f191		PR State Representative	State Representative	PR House of Representatives		2029-01-02		2010-06-10		2028-11-07	1971-06-07	José_Pichy_Torres_Zamora		https://www.instagram.com/pichyzamora/	PichyZamora	https://www.facebook.com/Jos%C3%A9-Pichy-Torres-Zamora-693106937388098/	https://www.camara.pr.gov/wp-content/uploads/2020/07/REP._JOSE_PICHY_TORRES_ZAMORA_ACUMULACION_2_20.jpg		jotorres@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 622-3803	https://www.camara.pr.gov/team/jose-e-torres-zamora/			9f9f096d-ab06-4664-964e-44a55191a34a	José E. Torres Zamora	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	0e5551f3-7da6-4472-8cce-113dfd46a6a9		PR State Senator	State Senator	PR Senate		2029-01-02		2021-01-02		2028-11-07	1966-09-19	José_Luis_Dalmau		https://www.instagram.com/dalmausenador/	DalmauSenador	https://www.facebook.com/dalmausenador/	https://senado.pr.gov/document_vault/senator/4/FourYearPeriods/7/photo/Jos%C3%A9%20Luis%20Dalmau.jpg		jldalmau@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-jos%C3%A9-l-dalmau-santiago			662553bb-7f6c-44c8-8c94-b84db4098e3c	José L. Dalmau Santiago	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	d6f277cf-9739-43ed-92b8-87992a21149c		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-07		2028-11-07				https://www.instagram.com/adrianpip	agonzalezcosta	https://www.facebook.com/adriangonzalezcosta			adgonzalez@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/adri%C3%A1n-gonz%C3%A1lez-costa	adriangonzalezcosta	adrianpip	70dd168f-2a0e-4f9c-bafc-7408f90d0a35	Adrián González Costa	Partido Independentista Puertorriqueño	Partido Independentista Puertorriqueño
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	f9a4b835-1a9f-428c-8ce7-ea5578abdef5		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-02		2028-11-07							https://senado.pr.gov/document_vault/senator/74/FourYearPeriods/80/photo/Eliezer%20Molina3086.jpg		emolina@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-eliezer-molina-p%C3%A9rez			19183839-a7c8-4189-853a-997b3b24055d	Eliezer Molina Pérez	Unaffiliated	Unaffiliated
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	cf152d54-c1fc-409d-9497-d5734c07b7f0		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-02		2028-11-07				https://www.instagram.com/adaalvarezconde	adaalvarezconde	https://www.facebook.com/adaalvarezconde	https://senado.pr.gov/document_vault/senator/72/FourYearPeriods/76/photo/Ada%20Alvarez%20Conde.jpg		aalvarez@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-ada-m-%C3%A1lvarez-conde		adaalvarezconde	429135b9-a87e-432b-aa58-e31c38c67198	Ada M. Álvarez Conde	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	fd0a9c30-7097-4d8d-96e5-65241947efe1		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-02		2028-11-07	1957-08-27	Josian_Santiago					https://senado.pr.gov/document_vault/senator/60/FourYearPeriods/72/photo/Josean%20Santiago.jpg		jsantiago@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/jos%C3%A9-a-santiago-rivera			81a2d54d-1cb5-46e6-a744-80bc047353df	José A. Santiago Rivera	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	69a6feac-7069-4c08-9a8d-f68b65d02cd7		PR State Senator	State Senator	PR Senate		2029-01-02		2021-01-02		2028-11-07	1983-02-03	Joanne_Rodríguez_Veve	https://www.youtube.com/channel/UCC0r47uKdpuQLC0hox6t6kg	https://www.instagram.com/joanne_rodriguez_veve/	rodriguez_veve	https://www.facebook.com/JoanneRodriguezVeve/	https://senado.pr.gov/document_vault/senator/29/FourYearPeriods/74/photo/Rodr%C3%ADguez%20Veve.jpg		joarodriguez@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-joanne-m-rodr%C3%ADguez-veve			64593b55-058a-473c-8ceb-c621f167fb1f	Joanne M. Rodríguez Veve	Proyecto Dignidad	Proyecto Dignidad
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	0d4be662-99b9-4dde-8f4d-b426e1b89a4a		PR State Senator	State Senator	PR Senate		2029-01-02		2009-01-02		2028-11-07	1966-06-10	Thomas_Rivera_Schatz		https://www.instagram.com/trschatz51/	trschatz51	https://www.facebook.com/trschatz51/	https://senado.pr.gov/document_vault/senator/31/FourYearPeriods/51/photo/14%20Thomas%20Rivera%20Schatz%20500x599.jpg		trivera@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-thomas-rivera-schatz			9f64e6e8-0da9-4923-af0a-14f29733f130	Thomas Rivera Schatz	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	872e2fbe-627e-4380-9eed-9fc540fa85dc		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-02		2028-11-07	1977-09-05	Luis_Javier_Hernández_Ortiz		https://www.instagram.com/luisjavierhernandez2024/	luisjavierPR24	https://www.facebook.com/JavyHernandezPR/	https://senado.pr.gov/document_vault/senator/59/FourYearPeriods/70/photo/Luis%20Javier%20Hern%C3%A1ndez.jpg		luhernandez@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/luis-javier-hern%C3%A1ndez-ortiz	javyhernandezpr		674f6fb5-fd1a-48dd-b172-571b83ff835c	Luis Javier Hernández Ortiz	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	3f01f69d-873c-4781-af1b-97ca61315964		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-02		2028-11-07				https://www.instagram.com/abogadamotorizadapr/	AguiluRoxanna	https://www.facebook.com/ABOGADAMOTORIZADA	https://senado.pr.gov/document_vault/senator/62/FourYearPeriods/67/photo/Roxanna%20Soto.jpg		risoto@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/roxanna-i-soto-aguil%C3%BA			5e67d769-921a-48a5-ba7a-3c98ac80ecf4	Roxanna I. Soto Aguilú	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	89fb8698-7a0d-47ed-906c-9d116d15fff0		PR State Senator	State Senator	PR Senate		2029-01-02		2020-05-28		2028-11-07	1972-04-02		https://www.youtube.com/channel/UCTiJgvIIb7hAq6C63YV3SxQ	https://www.instagram.com/gregoriomatias2021/	gmatiaspr	https://www.facebook.com/gregoriomatiaspr/	https://senado.pr.gov/document_vault/senator/18/FourYearPeriods/53/photo/Gregorio%20Mat%C3%ADas.jpg		gmatias@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-gregorio-matias-rosario			e7d50846-8fb2-49c9-bdee-1d366a963fce	Gregorio Matias Rosario	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	a436efb0-5695-4881-9e27-2ee82261a479		PR State Senator	State Senator	PR Senate		2029-01-02		2005-01-02		2028-11-07	1968-11-13	María_de_Lourdes_Santiago		https://www.instagram.com/mariadelourdessantiago/	marialourdespip	https://www.facebook.com/mariadelourdessantiagopip/	https://senado.pr.gov/document_vault/senator/28/FourYearPeriods/30/photo/MARIA%20DE%20LOURDES%20SANTIAGO.jpg		mlsantiago@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/hon-mar%C3%ADa-de-l-santiago-negr%C3%B3n			f0648695-5abb-43ac-8ed4-2cfa91fa3c86	María De L. Santiago Negrón	Partido Independentista Puertorriqueño	Partido Independentista Puertorriqueño
PR	administrativeArea1	legislatorUpperBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico	ocd-division/country:us/territory:pr	22637523-a3d9-46fd-9b60-2ee630dc87a0		PR State Senator	State Senator	PR Senate		2029-01-02		2025-01-02		2028-11-07				https://www.instagram.com/senadortoledo2024/		https://www.facebook.com/angeltoledopr/	https://senado.pr.gov/document_vault/senator/61/FourYearPeriods/59/photo/Angel%20Toledo.jpg		atoledo@senado.pr.gov	P.O. Box 9023431, San Juan, PR 00902-3431	(787) 724-2030	https://senado.pr.gov/senators/%C3%A1ngel-toledo-l%C3%B3pez			78667833-5be7-4331-a98e-cdbdff719d7c	Ángel Toledo López	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 1	ocd-division/country:us/territory:pr/sldl:1	2d26e2a2-6998-4b06-89ab-b6519b23c8ce	District 1	PR State Representative	State Representative	PR House of Representatives		2029-01-02		2017-01-02		2028-11-07	1982-03-15			https://www.instagram.com/eddie.charbonier/	EddieCharbonier	https://www.facebook.com/eddiecharbonier/	https://www.camara.pr.gov/wp-content/uploads/2021/08/Rep.-Eddie-Charbonier.jpg		echarbonier@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 725-9169	https://www.camara.pr.gov/team/eddie-charbonier-chinea/			647ccc88-7887-4a11-8dd1-0642c4537cb0	Eddie Charbonier Chinea	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 10	ocd-division/country:us/territory:pr/sldl:10	a1f719df-67ed-40f5-8cbe-845d1230889b	District 10	PR State Representative	State Representative	PR House of Representatives		2029-01-02		2025-01-02		2028-11-07							https://www.camara.pr.gov/wp-content/uploads/2025/01/Rep.-Pedro-Pelle-Santiago.jpg		psantiago@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 721-6040	https://www.camara.pr.gov/team/pedro-j-pelle-santiago-guzman/			104b850f-2125-4b31-a503-fe9c2fab22b4	"Pedro J. Santiago ""Pelle"" Guzmán"	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 11	ocd-division/country:us/territory:pr/sldl:11	04be1e6e-2818-4dec-af56-d6c6eed15195	District 11	PR State Representative	State Representative	PR House of Representatives		2029-01-02		2025-01-02		2028-11-07				https://www.instagram.com/elinetteaguayo/		https://www.facebook.com/egonzalezaguayo/	https://www.camara.pr.gov/wp-content/uploads/2025/01/Rep.-Elinette-Gonzalez.jpg		elgonzalez@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 721-6040	https://www.camara.pr.gov/team/elinette-gonzalez-aguayo/		elinetteaguayo	0def0523-4b1c-477a-a38b-64c1dfb1bec4	Elinette González Aguayo	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 12	ocd-division/country:us/territory:pr/sldl:12	0b8c986a-8975-4827-b2f2-78fc3ba4a6c8	District 12	PR State Representative	State Representative	PR House of Representatives		2029-01-02		2021-01-02		2028-11-07	1976-01-30				FelicianoEdg	https://www.facebook.com/Edgardo-Feliciano-Representante-Distrito-12-2100072300291099/	https://www.camara.pr.gov/wp-content/uploads/2021/08/Rep.-Edgardo-Feliciano.jpg		efeliciano@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 622-4965	https://www.camara.pr.gov/team/edgardo-feliciano-sanchez/			b9ae95bb-fdb4-46e9-ba04-671e84af7860	Edgardo Feliciano Sánchez	Partido Popular Democrático	Partido Popular Democrático
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 13	ocd-division/country:us/territory:pr/sldl:13	05eb7e98-6ee6-4836-80b0-9571a3bb9c67	District 13	PR State Representative	State Representative	PR House of Representatives		2029-01-02		2025-01-02		2028-11-07				https://www.instagram.com/jerrynievesrosario		https://www.facebook.com/profile.php?id=61556158305100	https://www.camara.pr.gov/wp-content/uploads/2025/01/Rep.-Jerry-Nieves.jpg		jnieves@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 721-6040	https://www.camara.pr.gov/team/jerry-nieves-rosario/			45a65683-325c-4613-b691-1142b90174b3	Jerry Nieves Rosario	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 14	ocd-division/country:us/territory:pr/sldl:14	6df46b54-7806-432a-bc4c-ddc5ffd14c6c	District 14	PR State Representative	State Representative	PR House of Representatives		2029-01-02		2025-01-02		2028-11-07						https://www.facebook.com/profile.php?id=61554601003727	https://www.camara.pr.gov/wp-content/uploads/2025/01/Rep.-Edgard-Robles.jpg		erobles@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 721-6040	https://www.camara.pr.gov/team/edgar-robles/			c220af00-5f11-48da-95a5-37549b98e082	Edgar Robles Rivera	Partido Nuevo Progresista	Partido Nuevo Progresista
PR	administrativeArea1	legislatorLowerBody	Puerto Rico	ocd-division/country:us/territory:pr	Puerto Rico State House district 15	ocd-division/country:us/territory:pr/sldl:15	d87bf4d0-4200-4829-b02d-8549c4b35c72	District 15	PR State Representative	State Representative	PR House of Representatives		2029-01-02				2028-11-07				https://www.instagram.com/franquiatiles/	JoelFranqui15	https://www.facebook.com/JoelFranquiRep15/	https://www.camara.pr.gov/wp-content/uploads/2021/08/Rep.-Joel-Franqui-Atiles.jpg		jfranqui@camara.pr.gov	P.O. Box 9022228, San Juan, PR 00902-2228	(787) 721-6040	https://www.camara.pr.gov/team/joel-i-franqui-atiles/			11235e94-e80e-4182-9efa-1f183906a9fa	Joel I. Franqui Atiles	Partido Nuevo Progresista	Partido Nuevo Progresista
