State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	01ebac3e-ec47-432c-9e31-dd4106420390	St. Croix	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2025-01-13		2026-11-03		Hubert_L._Frederick		https://www.instagram.com/hubertlfrederick/		https://www.facebook.com/HubertLorenzoFrederick/	https://legvi.org/wp-content/uploads/2025/01/Approved-Hubert-scaled.jpg		senatorhubertfrederick@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-hubert-l-frederick-36th/			d5e99eae-10c4-44fc-9336-c274b23a644e	Hubert L. Frederick	Democratic Party	Democratic Party
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	b9bac553-ceef-4994-a046-02167e76777a	St. Croix	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2023-01-09		2026-11-03		Marise_James		https://www.instagram.com/marisecjames/		https://www.facebook.com/marisecjames/	https://legvi.org/wp-content/uploads/2025/01/Marise-C-James-Final-scaled.jpg		mcjames@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-marise-c-james-36th/			e4b51e0b-164c-4168-a987-36247382ffab	Marise C. James	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	12e2dbb8-0810-4576-a80b-2e8661117b09	District St. Croix	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2027-01-04		2009-01-05		2026-11-03							https://www.myviboe.com/sites/default/files/styles/medium_retina/public/Hendricks%202023.jpg?itok=1H6BkVsE		wahendricks@myviboe.com	1123 King Street Christiansted, VI 00820	(340) 772-4144	https://www.myviboe.com/winona-hendricks			20101975-fbb8-47f6-b40e-15867eef0607	Winona A. Hendricks	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	ccf17677-9dfb-46bc-9b54-6aca2db7430b	District St. Croix	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2029-01-01		2021-01-04		2028-11-07						https://www.facebook.com/myviboe	https://myviboe.com/wp-content/uploads/2023/03/Perez-Cassius-2023.jpg		epcassius@myviboe.com	1115 Strand Street, Suite 201-B, Christiansted, VI 00820	(340) 772-4144	https://www.myviboe.com/emmanuella-perez-cassius			a272445e-91bf-429e-b224-436ca145426f	Emmanuella Perez-Cassius	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	3bf2472d-f45a-4689-951a-f3a1f5795d49	District St. Croix	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2027-01-04		2013-01-07		2026-11-03							https://www.myviboe.com/sites/default/files/styles/medium_retina/public/5A.jpg?itok=lIkh7XyZ		ttjoseph@myviboe.com	1123 King Street Christiansted, VI 00820	(340) 772-4144	https://www.myviboe.com/terrence-t-joseph			eb565f37-cca0-4025-a4ac-b8de803e0ce2	Terrence T. Joseph	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	3efab57e-d6de-4781-ac20-7f54b7fe5190	District St. Croix	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2029-01-01		2025-01-06		2028-11-07						https://www.facebook.com/myviboe	https://myviboe.com/wp-content/uploads/2025/02/Moorhead-scaled.jpg		mmoorhead@myviboe.com	1115 Strand Street, Suite 201-B, Christiansted, VI 00820	(340) 772-4144	https://myviboe.com/member/mary-moorhead/			823f4809-fbe5-4137-8624-ff547bdea2e4	"Mary ""Peggy"" Moorhead"	Unaffiliated	Unaffiliated
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	93bd324d-d24c-484d-ba91-04defbce7702	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2027-01-04		2023-01-02		2026-11-03									esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			4d07d4a5-80c7-4586-9c53-fc14af591db3	Kareem T. Francis	Democratic Party	Democratic Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	35503a27-ce8a-4712-a032-1b1acba6f35b	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2027-01-04		2023-01-02		2026-11-03									esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			17d5a27b-8ef0-4d19-be62-d1a4bba46a41	Florine Audain Hassell	Democratic Party	Democratic Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	d21325f0-1cbf-4af4-9c37-9ae7cbfd9970	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2029-01-01		2022-07-14		2028-11-07			https://www.youtube.com/user/ElectionSystem			https://www.facebook.com/vivote.gov/			esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			61da9646-de1f-4a44-a72f-23468401673b	Michael A. Joseph	Republican Party	Republican Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	c8e0d11a-4a38-4580-ad22-05a9b0295a58	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2027-01-04		2019-01-07		2028-11-07							https://www.vivote.gov/sites/default/files/Raymond%20J.%20Williams.jpg		esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			f5c8aac5-66ff-4aa6-8726-11e19eec92fb	Raymond J. Williams	Democratic Party	Democratic Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	13073979-13d9-49c6-958e-0bdcac1ffb35	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2029-01-01		2025-01-06		2028-11-07			https://www.youtube.com/user/ElectionSystem			https://www.facebook.com/vivote.gov/			esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			acca13bd-85fd-4c44-9e6c-7cfe99a1f061	Liliana Belardo-Oneal	Republican Party	Republican Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	3950735c-7951-49b4-96e1-330c9aceb7c7	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2029-01-01		2025-01-06		2028-11-07			https://www.youtube.com/user/ElectionSystem			https://www.facebook.com/vivote.gov/			esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			66a1af6e-0c5e-4064-bf6c-ecdf896bc334	Cleopatra Peter	Republican Party	Republican Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Croix	ocd-division/country:us/territory:vi/sldu:st_croix	63f81586-b3f0-4c11-8bbf-3af0a521d6ca	District St. Croix	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2029-01-01		2025-01-06		2028-11-07			https://www.youtube.com/user/ElectionSystem			https://www.facebook.com/vivote.gov/			esvi.info@vi.gov	P.O. Box 1499 Kingshill, VI 00851-1499	(340) 773-1021	https://www.vivote.gov/about/board-elections			29e74be9-78d5-4645-b6ad-04a1ab40ed76	C. Jason JnBaptiste	Democratic Party	Democratic Party
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	bd33793e-87dd-4f39-8f0d-2360dc7e2955	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2019-01-14		2026-11-03						https://www.facebook.com/elect.dwaynedegraff	https://legvi.org/wp-content/uploads/2025/01/Dwayne-DeGraff-Official-scaled.jpg		ddegraff@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-dwayne-m-degraff/			e4504695-3768-4673-befa-d12f10b8793b	Dwayne M. DeGraff	Unaffiliated	Unaffiliated
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	56cb5856-1c6e-4bf6-b43d-71858b678da9	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2021-01-11		2026-11-03							https://legvi.org/wp-content/uploads/2025/01/Milton-E-Potter-Final-scaled.jpg		mpotter@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/index.php/member/senator-milton-e-potter/			c72afbe0-f83a-4019-8e7d-d4f4414d6d2e	Milton E. Potter	Democratic Party	Democratic Party
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	fd64c477-176d-4225-816c-f79b03e1d48b	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2025-01-13		2026-11-03						https://www.facebook.com/p/Avery-Lewis-4-the-Senate-61559845737846/	https://legvi.org/wp-content/uploads/2025/01/Avery-L-Lewis-Final-2-scaled.jpg		senatoraverylewis@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-avery-l-lewis-36th/			ad906327-60ea-4080-a3e0-84a92fdddf6e	Avery L. Lewis	Democratic Party	Democratic Party
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	cde99375-688f-42a0-b45f-9e868e4b5478	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2025-01-13		2026-11-03		Marvin_A._Blyden		https://www.instagram.com/senatorblyden/		https://www.facebook.com/SenatorBlyden/	https://legvi.org/wp-content/uploads/2025/01/Marvin-A-Blyden-Official-scaled.jpg		mblyden@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-marvin-a-blyden-36th/			4c0824dc-c452-4b85-a462-b1c2e8ce041d	Marvin A. Blyden	Democratic Party	Democratic Party
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	befb5c06-ceae-49fb-bb3a-3eabfe5b694c	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2021-01-11		2026-11-03				https://www.instagram.com/almafrancisheyliger/		https://www.facebook.com/SenatorFrancisHeyliger	https://legvi.org/wp-content/uploads/2025/01/Alma-Francis-Heyliger-Final--scaled.jpg		senatorfrancisheyliger@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-alma-francis-heyliger-36th/			a67380a4-27e4-4754-80bf-ac2786d3448e	Alma Francis Heyliger	Unaffiliated	Unaffiliated
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	fb61c95a-45f3-44d7-b13c-7f37c56d6ba1	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2021-01-11		2026-11-03						https://www.facebook.com/SenatorCarlaJoseph/	https://legvi.org/wp-content/uploads/2025/01/Carla-Joseph-Final-scaled.jpg		senatorjoseph@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-carla-j-joseph-36th/			6d400dfb-a978-4113-ab18-78f436f6cf05	Carla J. Joseph	Democratic Party	Democratic Party
VI	administrativeArea1	legislatorUpperBody	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	6104b62e-1618-4dcd-9c82-7edd77f49678	St. Thomas/St. John	U.S. Virgin Islands State Senator	State Senator	U.S. Virgin Islands Legislature		2027-01-11		2023-01-09		2026-11-03		Ray_Fonseca_(politician)		https://www.instagram.com/senator_ray_fonseca/		https://www.facebook.com/ray.fonseca.10888/	https://legvi.org/wp-content/uploads/2025/01/Ray-Fonseca-Final--scaled.jpg		rfonseca@legvi.org	P.O. Box 1690, St. Thomas, VI 00804	(340) 774-0880	https://legvi.org/senator/senator-ray-fonseca-36th/			26760591-a962-4fa5-ba29-ec89c3182e7a	Ray Fonseca	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	9a9126ac-6cb9-4685-9066-f27458b02c42	District St. Thomas-St. John	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2029-01-01		2025-01-06		2028-11-07						https://www.facebook.com/myviboe	https://myviboe.com/wp-content/uploads/2023/03/N_Sekou-3.png		nsekou@myviboe.com	PO Box 11900 60B, 61 & 62 Dronningens Gade St. Thomas, VI 00801	(340) 774-4546	https://myviboe.com/member/nandi-sekou-esq/			4afa7832-e618-4a2f-b50a-20d1bf163a25	Nandi Sekou	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	66f2bb62-df9e-4257-bec1-57b5160cc8e1	District St. Thomas-St. John	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2027-01-04		2023-01-02		2026-11-03							https://www.myviboe.com/sites/default/files/styles/medium_retina/public/Lockhart%202023.jpg?itok=AH3PF2yw		aclockhart@myviboe.com	PO Box 11900 60B, 61 & 62 Dronningens Gade St. Thomas, VI 00801	(340) 774-4546	https://www.myviboe.com/arah-c-lockhart			07f8ae7c-c9c0-4a83-8650-c3b9fb50cd33	Arah C. Lockhart	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	26b99aa6-b1d5-460c-9d65-0731485a8a0b	District St. Thomas-St. John	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2027-01-04		2005-01-03		2026-11-03							https://www.myviboe.com/sites/default/files/styles/medium_retina/public/Gomez%202023.jpg?itok=9MfuOkvF		jmgomez@myviboe.com	PO Box 11900 60B, 61 & 62 Dronningens Gade St. Thomas, VI 00801	(340) 774-4546	https://www.myviboe.com/judy-gomez-esq			80c1b65d-6b57-422d-8234-0b4239e2837f	Judy M. Gomez	Democratic Party	Democratic Party
VI	administrativeArea1	schoolBoard	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	f978f80c-4744-4d8f-8ab9-51fe63c42b52	District St. Thomas-St. John	VI Board of Education Member	State Public Education Commissioner	VI Board of Education		2029-01-01		2017-01-02		2028-11-07						https://www.facebook.com/myviboe	https://myviboe.com/wp-content/uploads/2023/03/Callwood-2023.jpg		kcallwood@myviboe.com	PO Box 11900 60B, 61 & 62 Dronningens Gade St. Thomas, VI 00801	(340) 774-4546	https://myviboe.com/member/kyza-a-callwood-mpa/			a961e03b-853d-4040-838e-c14449dd6661	Kyza A. Callwood	Democratic Party	Democratic Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	61a76159-2ac1-4be3-b5c9-071d35d352ab	District St. Thomas	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2027-01-04		2019-01-07		2026-11-03							https://www.vivote.gov/sites/default/files/Harriet%20Mercer.jpg		esvi.info@vi.gov	P.O. Box 6038 St. Thomas, VI 00804	(340) 774-3107	https://www.vivote.gov/about/board-elections			0d493daf-c02a-4ddd-8b5e-4a2d78ce1c01	Harriet A. Mercer	Republican Party	Republican Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	0b836370-07a4-4609-8719-297323f67d3f	District St. Thomas	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2027-01-04		2019-01-07		2026-11-03							https://www.vivote.gov/sites/default/files/Atanya%20Springette.jpg		esvi.info@vi.gov	P.O. Box 6038 St. Thomas, VI 00804	(340) 774-3107	https://www.vivote.gov/about/board-elections			0b9efa3e-1429-4543-8e96-847b8f9a915b	Atanya Springette	Democratic Party	Democratic Party
VI	administrativeArea1	governmentOfficer	US Virgin Islands	ocd-division/country:us/territory:vi	Virgin Islands Senate District St. Thomas-St. John	ocd-division/country:us/territory:vi/sldu:st_thomas-st_john	1379d8b5-7380-4382-86c3-1dc94e65c07e	District St. John	VI Board of Elections Member	Local Elections Officer	VI Board of Elections		2027-01-04		2019-01-07		2026-11-03							https://www.vivote.gov/sites/default/files/Shikima%20Jones.jpg		esvi.info@vi.gov	P.O. Box 6038 St. Thomas, VI 00804	(340) 776-6535	https://www.vivote.gov/about/board-elections			dd5fb856-63f4-48f8-b650-55ab974212dc	Shikima Jones	Democratic Party	Democratic Party
