State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
WA	country	legislatorLowerBody	United States	ocd-division/country:us	Washington's 8th congressional district	ocd-division/country:us/state:wa/cd:8	c0285cc1-ee41-470b-aea4-b0701f220970	District 8	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2019-01-03		2026-11-03	1968-08-23	Kim_Schrier		https://www.instagram.com/repkimschrier/	RepKimSchrier	https://www.facebook.com/RepKimSchrier/	https://schrier.house.gov/sites/evo-subsites/schrier.house.gov/files/styles/large/public/evo-media-image/official-portrait-snipped.jpg?itok=gdfLqS8a	https://schrier.house.gov/contact		1110 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-7761	https://schrier.house.gov/			3fe30876-fe52-4ff1-9b36-0ec0ba6cb8e6	Kim Schrier	Democratic Party	Democratic Party
WA	country	legislatorLowerBody	United States	ocd-division/country:us	Washington's 9th congressional district	ocd-division/country:us/state:wa/cd:9	deaff9c7-d56d-49fb-97ef-8d26cbd1e9a2	District 9	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		1997-01-03		2026-11-03	1965-06-15	Adam_Smith_(politician)	https://www.youtube.com/user/Congressmanadamsmith	https://www.instagram.com/repadamsmith/	RepAdamSmith	https://www.facebook.com/RepAdamSmith	https://www.congress.gov/img/member/116_rp_wa_9_smith_adam_200.jpg	https://adamsmith.house.gov/contact/email-me		2264 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515	(202) 225-8901	https://adamsmith.house.gov/			99473373-c8a6-4321-829c-849c5d0aeee5	Adam Smith	Democratic Party	Democratic Party
WA	administrativeArea1	headOfGovernment	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	ffab7f45-73f1-4b4a-ab30-dff9f5b8262e		Governor of Washington	Governor			2029-01-10		2025-01-15		2028-11-07	1965-02-23	Bob_Ferguson_(politician)		https://www.instagram.com/govferguson/	GovBobFerguson	https://www.facebook.com/WaStateGov/	https://governor.wa.gov/sites/default/files/styles/max_650x650/public/2025-01/Bob%20Bio%20Headshot%20banner%20width.JPG?itok=mRjf7H46	https://governor.wa.gov/contacting-governor		PO Box 40002, Olympia, WA 98504-0002	(360) 902-4111	https://governor.wa.gov/		govferguson	1eb04585-51ee-432a-825b-9f6f3b48ebbf	Bob Ferguson	Democratic Party	Democratic Party
WA	administrativeArea1	deputyHeadOfGovernment	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	ee92c867-8cb1-4829-8cb2-755e844ab622		Lieutenant Governor of Washington	Lieutenant Governor			2029-01-10		2021-01-13		2028-11-07		Denny_Heck			LtGovDennyHeck		https://static1.squarespace.com/static/5d70140860791400013fe3ce/t/65eb889b039e8371ff6db1ff/1709934775196/LtG+Denny+Heck+Headshot		ltgov@ltgov.wa.gov	PO Box 40400, Olympia, WA 98504-0400	(360) 786-7700	https://www.ltgov.wa.gov/			6cbd90cf-cd88-46b4-8717-7aa2ec3705e9	Denny Heck	Democratic Party	Democratic Party
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	e088d792-001b-46a5-a8a6-9ccc438e7884		WA Secretary of State	Secretary of State			2029-01-10		2021-11-22		2028-11-07		Steve_Hobbs_(Washington_politician)	https://www.youtube.com/user/secstatewa	https://www.instagram.com/secstatewa/	secstatewa	https://www.facebook.com/WaSecretaryOfState	https://www.sos.wa.gov/sites/default/files/styles/large/public/2023-06/Hobbs.jpg?itok=eqmvimyO&uid=67dc71f0eeb7c		secretaryofstate@sos.wa.gov	PO Box 40220, Olympia, WA 98504-0220	(360) 902-4151	https://www.sos.wa.gov/			07e2d055-798f-416a-af98-e6c247ff6c02	Steve Hobbs	Democratic Party	Democratic Party
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	cbfdef37-32ee-443c-90c6-d721e22b5544		WA State Attorney General	Attorney General			2029-01-10		2025-01-15		2028-11-07	1977-04-02	Nicholas_W._Brown_(lawyer)	https://www.youtube.com/user/WashingtonAGO	https://www.instagram.com/ag_washington_state/	AGOWA	https://www.facebook.com/WAStateAttorneyGeneral	https://agportal-s3bucket.s3.us-west-2.amazonaws.com/Nick%20Brown-011_Crop.jpg?VersionId=yFiSPPHQUbK6b92TGGqZkMLtKli3LW4y	https://www.atg.wa.gov/contactus.aspx		PO Box 40100, Olympia, WA 98504-0100	(360) 753-6200	https://www.atg.wa.gov/			5c572eb9-13b6-45fd-bb9a-11d8256e89bc	Nick Brown	Democratic Party	Democratic Party
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	a002f19d-1327-4a6b-b7a3-059cec183757		WA State Auditor	State Auditor			2029-01-10		2025-01-15		2028-11-07		Pat_McCarthy_(politician)	https://www.youtube.com/channel/UCoqV43R7JgM1q7WWi26Sorw	https://www.instagram.com/wastateauditor/	WaStateAuditor	https://www.facebook.com/WAStateAuditorsOffice	https://www.sao.wa.gov/sites/default/files/styles/large/public/2023-04/Pat-McCarthy-final-300dpi-print-7887-683x1024.jpg?itok=RG-QZaYt		pat.mccarthy@sao.wa.gov	Insurance Building, P.O. Box 40021, Olympia, WA 98504-0021	(564) 999-0801	https://www.sao.wa.gov/			72a6d6b3-10b6-4aaa-81f5-12d400d1f74c	Pat McCarthy	Democratic Party	Democratic Party
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	9c171c14-e863-45e1-8864-143d65c930b9		WA State Commissioner of Public Lands	State Land Commissioner			2029-01-10		2025-01-15		2028-11-07	1971-05-03	Dave_Upthegrove		https://www.instagram.com/commissionerdaveupthegrove/	CPL_Dave	https://www.facebook.com/CPLDaveUpthegrove/	https://www.dnr.wa.gov/pictures/em/em_cpl_270x270.png		cpl@dnr.wa.gov	MS 47001, Olympia, WA 98504-7001	(360) 902-1000	https://www.dnr.wa.gov/			e6bad3c4-0b4a-4fe1-ae03-ab413d0eec73	Dave Upthegrove	Democratic Party	Democratic Party
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	6501659d-f169-4c4d-9e7c-66e32551a1e9		WA State Insurance Commissioner	State Insurance Commissioner			2029-01-10		2025-01-15		2028-11-07		Patty_Kuderer	https://www.youtube.com/channel/UCaoW6grit2tA78O_54q26Gw	https://www.instagram.com/wa_oic		https://www.facebook.com/WSOIC/	https://senatedemocrats.wa.gov/kuderer/wp-content/uploads/sites/19/2019/05/Sen-Kuderer_Patty-2019_900x1200-768x1024.jpg		cap@oic.wa.gov	P.O. Box 40255, Olympia, WA 98504-0255	(360) 725-7055	https://www.insurance.wa.gov/		wa_oic	afac0cdd-d261-4639-918a-feea861281d4	Patty Kuderer	Democratic Party	Democratic Party
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	a7bc9b14-1215-41f0-9262-b9bbe8f38edb		WA State Superintendent of Public Instruction	State Public Education Commissioner			2029-01-10				2028-11-07		Chris_Reykdal	https://www.youtube.com/c/waOSPI		waOSPI	https://www.facebook.com/waOSPI	https://ospi.k12.wa.us/sites/default/files/2023-08/chris-reykdal-front.jpg		chris.reykdal@k12.wa.us	P.O. Box 47200, Olympia, WA 98504-7200	(360) 725-6000	https://www.k12.wa.us/about-ospi/superintendent-chris-reykdal			0f3ebe41-8cef-4ff9-b83e-c16f89008fb2	Chris Reykdal	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	1824c7c4-ba8a-44bf-89a5-f2e9ad62ed7f	Position 1	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2029-01-07		2026-01-01		2028-11-07										P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2033	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			47120db1-016c-48ae-9e46-69e7a0f45369	Colleen Melody	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	f6e023aa-70ab-4307-b27d-e0f26ecb9534	Position 3	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2027-01-10				2026-11-03		Raquel_Montoya-Lewis					https://scontent.fric1-2.fna.fbcdn.net/v/t1.0-9/82348722_106213890924420_2677533456149250048_o.jpg?_nc_cat=106&ccb=2&_nc_sid=09cbfe&_nc_ohc=OXgbN_yyCScAX9xzbYu&_nc_ht=scontent.fric1-2.fna&oh=58fdfcad02d22ddca9096c6d07cee090&oe=603272A6		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2054	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			f4966a59-c3bd-448b-aed5-8c705c6b1757	Raquel Montoya-Lewis	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	4b5809f4-8402-42fe-8e58-f6b2b60e6bac	Position 2	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2031-01-13		2025-01-02		2030-11-05		Sal_Mungia		https://www.instagram.com/smungia/			https://www.courts.wa.gov/images/Mungia2025.png		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2041	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			03a5b0c5-4c27-4108-bf24-d88509d0df3b	Salvador A. Mungia	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	bd10e802-8ffc-4a23-a71e-11a09ff3d094	Position 8	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2031-01-13		2025-01-13		2030-11-05		Steven_González					https://www.courts.wa.gov/images/Gonzalez2025.png		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2030	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			3d84cf78-1df0-4979-acd8-c0bb5cf1a9f6	Steven C. Gonzalez	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	ab0711a0-c6b4-4e81-9401-67abb261c6b4	Position 5	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2029-01-07				2028-11-07		Barbara_Madsen				https://www.facebook.com/Chief-Justice-Barbara-Madsen-103814642987735/	https://www.courts.wa.gov/images/supreme/Madsen2016.jpg		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2037	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			238a50fd-0b98-41a4-b2b8-2bb72448a6bc	Barbara A. Madsen	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	7e5141e4-0736-4161-bc65-1b72ac1d5b42	Position 7	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2027-01-10				2026-11-03		Debra_L._Stephens					https://www.courts.wa.gov/images/supreme/Stephens2016.jpg		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2050	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			a1ae7687-8171-4190-b7b6-1c75684d072c	Debra L. Stephens	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	c6aec4bf-7e1f-453b-98c2-7082437e1527	Position 6	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2027-01-10				2026-11-03		Helen_Whitener					https://www.courts.wa.gov/images/JusticeWhitener.jpg		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2026	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			3e8817d5-502b-43f3-8964-66dc414d0db4	G. Helen Whitener	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	1254518f-bbaa-4099-946d-a2703306ed62	Position 9	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2031-01-13		2025-01-13		2030-11-05	1955-10-05	Sheryl_Gordon_McCloud					https://www.courts.wa.gov/images/GordonMcCloud2017.png		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2045	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			b43e59b6-d0cc-4df9-827e-ee26899c33f2	Sheryl Gordon McCloud	Nonpartisan	Nonpartisan
WA	administrativeArea1	highestCourtJudge	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	dfe3ec2d-1a78-4f2f-b0a4-29915d924d50	Position 4	WA State Supreme Court Justice	State Supreme Court Justice	WA Supreme Court		2027-01-10				2026-11-03		Charles_W._Johnson_(jurist)					https://www.courts.wa.gov/images/supreme/Johnson2016.jpg		supreme@courts.wa.gov	P.O. Box 40929, Olympia, WA 98504-0929	(360) 357-2020	https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/?fa=supremecourt.justices			82791484-db57-4a67-abe2-526cc86d0210	Charles W. Johnson	Nonpartisan	Nonpartisan
WA	administrativeArea1	governmentOfficer	Washington	ocd-division/country:us/state:wa	Washington	ocd-division/country:us/state:wa	1dc46666-6147-4869-ae04-782ff06519b0		WA State Treasurer	State Treasurer			2029-01-10				2028-11-07		Mike_Pellicciotti		https://www.instagram.com/treasurermike/	WaTreasurer	https://www.facebook.com/WaTreasurer/	https://tre.wa.gov/sites/default/files/2024-02/pellicciotti_mike-119_1_0.jpg		watreas@tre.wa.gov	PO Box 40200, Olympia, WA 98504-0200	(360) 902-9000	https://www.tre.wa.gov/			177c851c-b3c3-44d0-a571-ae4ba3d4d335	Mike Pellicciotti	Democratic Party	Democratic Party
WA	administrativeArea1	legislatorLowerBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 1	ocd-division/country:us/state:wa/sldu:1	abf3a5f1-c273-466a-bf13-26091991bf98	District 1, Position 1	WA State Representative	State Representative	WA State House		2027-01-11		2021-01-11		2026-11-03		Davina_Duerr			RepDuerr	https://www.facebook.com/RepDavinaDuerr/	https://leg.wa.gov/memberphoto/29877.jpg	https://app.leg.wa.gov/pbc/memberEmail/1/1	davina.duerr@leg.wa.gov	P.O. Box 40600, Olympia, WA 98504-0600	(360) 786-7928	https://leg.wa.gov/legislators/member/davina-duerr			0e9123c7-8961-4a60-8fa0-2e818896771c	Davina Duerr	Democratic Party	Democratic Party
WA	administrativeArea1	legislatorLowerBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 1	ocd-division/country:us/state:wa/sldu:1	f59b4a07-d4e7-4a5f-bce2-533e2d121800	District 1, Position 2	WA State Representative	State Representative	WA State House		2027-01-11		2021-01-11		2026-11-03		Shelley_Kloba			RepKloba	https://www.facebook.com/RepShelleyKloba/	https://leg.wa.gov/memberphoto/26168.jpg	https://app.leg.wa.gov/pbc/memberEmail/1/2	shelley.kloba@leg.wa.gov	P.O. Box 40600, Olympia, WA 98504-0600	(360) 786-7900	https://leg.wa.gov/legislators/member/shelley-kloba			501201d2-f525-4c71-b86c-7862c8db8140	Shelley Kloba	Democratic Party	Democratic Party
WA	administrativeArea1	legislatorUpperBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 1	ocd-division/country:us/state:wa/sldu:1	c98d3c2f-5467-4693-9d93-0fd527120499	District 1	WA State Senator	State Senator	WA State Senate		2029-01-08		2021-01-11		2028-11-07		Derek_Stanford_(politician)			derekstanford	https://www.facebook.com/SenatorDerekStanford/	https://leg.wa.gov/memberphoto/15809.jpg		derek.stanford@leg.wa.gov	P.O. Box 40401, Olympia, WA 98504	(360) 786-7600	https://leg.wa.gov/legislators/member/15809			8b24e69e-d0af-4ca8-86f0-67ac26b577d3	Derek Stanford	Democratic Party	Democratic Party
WA	administrativeArea1	legislatorLowerBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 10	ocd-division/country:us/state:wa/sldu:10	e94de987-f529-45fc-a78c-72cc2c47e6b7	District 10, Position 2	WA State Representative	State Representative	WA State House		2027-01-11		2021-01-11		2026-11-03		Dave_Paul			RepDavePaul1	https://www.facebook.com/RepDavePaul/	https://leg.wa.gov/memberphoto/29095.jpg	https://app.leg.wa.gov/pbc/memberEmail/10/2	dave.paul@leg.wa.gov	P.O. Box 40600, Olympia, WA 98504-0600	(360) 786-7914	https://leg.wa.gov/legislators/member/dave-paul			6e237899-5e35-4953-9460-072a15c762c1	Dave Paul	Democratic Party	Democratic Party
WA	administrativeArea1	legislatorLowerBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 10	ocd-division/country:us/state:wa/sldu:10	17c56593-a5fe-4416-bd18-9a9d593dde82	District 10, Position 1	WA State Representative	State Representative	WA State House		2027-01-11		2023-01-02		2026-11-03		Clyde_Shavers					https://leg.wa.gov/memberphoto/34050.jpg	https://app.leg.wa.gov/pbc/memberEmail/10/1	clyde.shavers@leg.wa.gov	P.O. Box 40600, Olympia, WA 98504-0600	(360) 786-7884	https://leg.wa.gov/legislators/member/clyde-shavers			ea49b619-3079-4ad2-8e07-96c43cfed34c	Clyde Shavers	Democratic Party	Democratic Party
WA	administrativeArea1	legislatorUpperBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 10	ocd-division/country:us/state:wa/sldu:10	de1b5811-778d-41ea-89da-99245988b491	District 10	WA State Senator	State Senator	WA State Senate		2029-01-08		2021-01-11		2028-11-07		Ron_Muzzall				https://www.facebook.com/SenatorRonMuzzall/	https://leg.wa.gov/memberphoto/29908.jpg		ron.muzzall@leg.wa.gov	P.O. Box 40410, Olympia, WA 98504	(360) 786-7618	https://leg.wa.gov/legislators/member/29908			f4b256df-91f8-4a8c-9d2a-d63eda38bfbb	Ron Muzzall	Republican Party	Republican Party
WA	administrativeArea1	legislatorLowerBody	Washington	ocd-division/country:us/state:wa	Washington State Senate district 11	ocd-division/country:us/state:wa/sldu:11	0c96753b-c3df-4c79-a824-53db045f2be5	District 11, Position 1	WA State Representative	State Representative	WA State House		2027-01-11		2021-01-11		2026-11-03		David_Hackney			Hackney4the11th		https://leg.wa.gov/memberphoto/31523.jpg	https://app.leg.wa.gov/pbc/memberEmail/11/1	david.hackney@leg.wa.gov	P.O. Box 40600, Olympia, WA 98504-0600	(360) 786-7956	https://leg.wa.gov/legislators/member/david-hackney			529180e6-7a3b-42d9-b5b4-c68dc2ddfd91	David Hackney	Democratic Party	Democratic Party
