State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
NJ	country	legislatorLowerBody	United States	ocd-division/country:us	New Jersey's 6th congressional district	ocd-division/country:us/state:nj/cd:6	8e974aeb-9a3e-407b-a82d-4946ae1b66a1	District 6	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		1988-01-03		2026-11-03	1951-10-30	Frank_Pallone	https://www.youtube.com/repfrankpallone	https://www.instagram.com/repfrankpallone/	frankpallone	https://www.facebook.com/RepFrankPallone/	https://pbs.twimg.com/profile_images/1059545476834291712/dInhJgsr_400x400.jpg	https://palloneforms.house.gov/contact/		2107 Rayburn House Office Building, Washington, DC 20515-3006	(202) 225-4671	https://pallone.house.gov/			a73c7400-72bf-4d4a-8474-4ab32bc81cc5	Frank Pallone, Jr.	Democratic Party	Democratic Party
NJ	country	legislatorLowerBody	United States	ocd-division/country:us	New Jersey's 7th congressional district	ocd-division/country:us/state:nj/cd:7	1e77e267-2a3e-4348-b89e-996d89b53bf5	District 7	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2023-01-03		2026-11-03	1968-09-05	Thomas_Kean_Jr.	https://www.youtube.com/@congressmankean	https://www.instagram.com/congressmankean/	CongressmanKean	https://www.facebook.com/CongressmanKean/	https://ugc.production.linktr.ee/6oUaJQm5SC2GQhpccBBD_09Kltrb6pbY4E4G7?io=true&size=avatar-v3_0	https://kean.house.gov/address_authentication?form=/contact		251 Cannon House Office Building, Washington, DC 20515	(202) 225-5361	https://kean.house.gov/		https://www.threads.net/@congressmankean	8725d118-7cc6-4a4f-9fc8-d732755539e6	Tom Kean, Jr.	Republican Party	Republican Party
NJ	country	legislatorLowerBody	United States	ocd-division/country:us	New Jersey's 8th congressional district	ocd-division/country:us/state:nj/cd:8	c7595a71-2ba3-450a-ba4d-c5ea34b5c399	District 8	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03				2026-11-03	1985-07-12	Rob_Menendez		https://www.instagram.com/repmenendez	RepMenendez	https://www.facebook.com/repmenendez	https://menendez.house.gov/sites/evo-subsites/menendez.house.gov/files/styles/evo_image_full_width/public/evo-media-image/menendez3.png?h=2ea0d1aa&itok=AeB5VxcJ	https://menendez.house.gov/address_authentication?form=/contact		2453 Longworth House Office Building, Washington, DC 20515	(202) 225-7919	https://menendez.house.gov/			6297cbe0-2519-49e2-9070-5aa8208baec0	Rob Menendez	Democratic Party	Democratic Party
NJ	country	legislatorLowerBody	United States	ocd-division/country:us	New Jersey's 9th congressional district	ocd-division/country:us/state:nj/cd:9	df8c080b-2609-4660-9255-803631bebd4f	District 9	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2025-01-03		2026-11-03	1956-05-20	Nellie_Pou					https://pou.house.gov/sites/evo-subsites/pou.house.gov/files/styles/evo_image_portrait_480/public/evo-media-image/2024_pou_nellie_official.jpg?itok=Irtziete	https://pou.house.gov/contact		1007 Longworth House Office Building, Washington, DC 20515	(202) 225-5751	https://pou.house.gov/			d91aa513-a9dc-454f-8ed7-bc6559ce7fe9	Nellie Pou	Democratic Party	Democratic Party
NJ	administrativeArea1	headOfGovernment	New Jersey	ocd-division/country:us/state:nj	New Jersey	ocd-division/country:us/state:nj	3dadfbff-094b-4056-88cf-42afd5d58f00		Governor of New Jersey	Governor					2026-01-20			1972-01-19	Mikie_Sherrill					https://sherrill.house.gov/sites/evo-subsites/sherrill.house.gov/files/styles/large/public/evo-media-image/Sherrill%2C%20Mikie_official_.jpg?itok=ozBEKM16			PO Box 001, Trenton, NJ 08625		https://nj.gov/governor/			19fce0a4-6d90-4027-a264-38a68f425205	Mikie Sherrill	Democratic Party	Democratic Party
NJ	administrativeArea1	deputyHeadOfGovernment	New Jersey	ocd-division/country:us/state:nj	New Jersey	ocd-division/country:us/state:nj	6b4264fb-d074-4bde-9f92-37c2faf0efb8		Lieutenant Governor of New Jersey	Lieutenant Governor			2026-01-20		2023-09-08		2025-11-04		Tahesha_Way		https://www.instagram.com/ltgovway/	LtGovWay	https://www.facebook.com/LtGovernorWay/	https://nj.gov/governor/library/portraits/secretary-way-300w.jpg	https://nj.gov/governor/contact/all/		PO Box 001 Trenton, NJ 08625	(609) 292-6000	https://nj.gov/governor/admin/lt/			35508081-6d2d-48e8-b4de-e65534681245	Tahesha Way	Democratic Party	Democratic Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 1	ocd-division/country:us/state:nj/sldu:1	f1432034-56b4-4738-9f6e-ab96a4d76fda	District 1	NJ State Assembly Member	State Representative	NJ State Assembly				2020-01-14			1968-01-01	Erik_K._Simonsen				https://www.facebook.com/AsmSimo43/	https://pub.njleg.state.nj.us/publications/members/simonsen_erik_2020_250.jpg	https://www.njleg.state.nj.us/legislative-roster/426/assemblyman-simonsen/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(609) 778-2012	https://www.njleg.state.nj.us/legislative-roster/426/assemblyman-simonsen			c8a557ed-3c49-4746-b681-cdfb1982d345	Erik K. Simonsen	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 1	ocd-division/country:us/state:nj/sldu:1	bec2eb1a-b499-4ef4-a2b6-f2964feba5fd	District 1	NJ State Assembly Member	State Representative	NJ State Assembly		2026-01-13		2020-01-14		2025-11-04		Antwan_McClellan				https://www.facebook.com/AssemblymanMcClellan	https://pub.njleg.state.nj.us/publications/members/mcclellan_antwan_2020_250.jpg	https://www.njleg.state.nj.us/legislative-roster/425/assemblyman-mcclellan/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(609) 778-2012	https://www.njleg.state.nj.us/legislative-roster/425/assemblyman-mcclellan			3c659b2d-ad06-48a8-93bd-0f5202052eed	Antwan L. McClellan	Republican Party	Republican Party
NJ	administrativeArea1	legislatorUpperBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 1	ocd-division/country:us/state:nj/sldu:1	661c9745-3adf-47e9-a7e2-cde4715434b3	District 1	NJ State Senator	State Senator	NJ State Senate		2028-01-11		2019-12-05		2027-11-02	1976-05-01	Mike_Testa			senatortesta	https://www.facebook.com/senatortesta	https://pub.njleg.state.nj.us/publications/members/testa_michael_2022_250.jpg	https://www.njleg.state.nj.us/legislative-roster/424/senator-testa/contact		New Jersey Senate, State House, P.O. Box 099, Trenton, NJ 08625-0099	(609) 778-2012	https://www.njleg.state.nj.us/legislative-roster/424/senator-testa			36339316-8415-4237-a0b2-be1d81adcdbb	Michael L. Testa, Jr.	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 10	ocd-division/country:us/state:nj/sldu:10	12f2f5d3-7250-4c3c-9ccf-6d4fb429346b	District 10	NJ State Assembly Member	State Representative	NJ State Assembly				2012-01-10			1961-07-02	Gregory_P._McGuckin				https://www.facebook.com/Assemblyman-Gregory-P-McGuckin-197254530287725/	https://pub.njleg.state.nj.us/publications/members/mcguckin_gregory_2020_250.jpg	https://www.njleg.state.nj.us/legislative-roster/341/assemblyman-mcguckin/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 840-9028	https://www.njleg.state.nj.us/legislative-roster/341/assemblyman-mcguckin			bbcc798f-a80f-4d11-a3b3-5910d0bfcccd	Gregory P. McGuckin	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 10	ocd-division/country:us/state:nj/sldu:10	1334313b-2f3e-4394-84bd-28bf6a1d174f	District 10	NJ State Assembly Member	State Representative	NJ State Assembly				2024-01-09			1979-08-02	Paul_Kanitra				https://www.facebook.com/AssemblymanPaulKanitra	https://pub.njleg.state.nj.us/publications/members/kanitra_paul_2024.jpg	https://www.njleg.state.nj.us/legislative-roster/467/assemblyman-kanitra/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 840-9028	https://www.njleg.state.nj.us/legislative-roster/467/assemblyman-kanitra			2e967c39-2544-4301-a87a-efff22822ec6	Paul Kanitra	Republican Party	Republican Party
NJ	administrativeArea1	legislatorUpperBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 10	ocd-division/country:us/state:nj/sldu:10	977f7ca2-1350-43b6-b123-61e7ea734a26	District 10	NJ State Senator	State Senator	NJ State Senate		2028-01-11		2012-01-10		2027-11-02	1944-10-09	James_W._Holzapfel			jimholzapfel	https://www.facebook.com/jameswholzapfel	https://pub.njleg.state.nj.us/publications/members/holzapfel_james_2020_250.jpg	https://www.njleg.state.nj.us/legislative-roster/334/senator-holzapfel/contact	senholzapfel@njleg.org	New Jersey Senate, State House, P.O. Box 099, Trenton, NJ 08625-0099	(732) 840-9028	https://www.njleg.state.nj.us/legislative-roster/334/senator-holzapfel			1fadada8-e838-4f90-8545-a89d02138b3d	Jim Holzapfel	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 11	ocd-division/country:us/state:nj/sldu:11	bfae6872-4bba-4ba2-9dd5-1bdd6d8bfac7	District 11	NJ State Assembly Member	State Representative	NJ State Assembly		2026-01-13		2024-01-09		2025-11-04		Margie_Donlon			DonlonPeterpaul	https://www.facebook.com/DonlonPeterpaul	https://pub.njleg.state.nj.us/publications/members/donlon_margie_2024.jpg	https://www.njleg.state.nj.us/legislative-roster/468/assemblywoman-donlon/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 695-3371	https://www.njleg.state.nj.us/legislative-roster/468/assemblywoman-donlon			2d11ee15-46c0-4e92-a54c-b1d0c9db985f	Margie M. Donlon	Democratic Party	Democratic Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 11	ocd-division/country:us/state:nj/sldu:11	a177e1e2-9fca-4fbf-9459-d12f85b59a59	District 11	NJ State Assembly Member	State Representative	NJ State Assembly				2024-01-09				Luanne_Peterpaul			DonlonPeterpaul	https://www.facebook.com/DonlonPeterpaul	https://pub.njleg.state.nj.us/publications/members/peterpaul_luanne_2024.jpg	https://www.njleg.state.nj.us/legislative-roster/469/assemblywoman-peterpaul/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 840-9028	https://www.njleg.state.nj.us/legislative-roster/469/assemblywoman-peterpaul			e155bb7b-c899-4327-99d7-8a54b4c9a0b3	Luanne M. Peterpaul	Democratic Party	Democratic Party
NJ	administrativeArea1	legislatorUpperBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 11	ocd-division/country:us/state:nj/sldu:11	640b39d9-4c86-4bdc-8170-27f1ec4fe5e5	District 11	NJ State Senator	State Senator	NJ State Senate		2028-01-11		2018-01-09		2027-11-02	1985-05-18	Vin_Gopal		https://www.instagram.com/vin.gopal/	vingopal	https://www.facebook.com/senatorgopal/	https://gopalfornj.com/wp-content/uploads/2022/05/vin-home-hero.jpg	https://www.njleg.state.nj.us/legislative-roster/405/senator-gopal/contact	sengopal@njleg.org	New Jersey Senate, State House, P.O. Box 099, Trenton, NJ 08625-0099	(732) 695-3371	https://www.njleg.state.nj.us/legislative-roster/405/senator-gopal			a78edaf6-fecc-474f-bcfb-f36884005e54	Vin Gopal	Democratic Party	Democratic Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 12	ocd-division/country:us/state:nj/sldu:12	08e72868-cabd-415e-a306-7494e6641eeb	District 12	NJ State Assembly Member	State Representative	NJ State Assembly				2012-01-10			1968-12-31	Robert_D._Clifton				https://www.facebook.com/Assemblyman-Rob-Clifton-LD12-102881415309237/	https://pub.njleg.state.nj.us/publications/members/clifton_robert_2020_250.jpg	https://www.njleg.state.nj.us/legislative-roster/342/assemblyman-clifton/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 970-6386	https://www.njleg.state.nj.us/legislative-roster/342/assemblyman-clifton			7bb78fcd-9200-4310-8fc4-d0688ced323d	Robert D. Clifton	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 12	ocd-division/country:us/state:nj/sldu:12	703d7202-eb85-42d7-bd24-2f0de60ea208	District 12	NJ State Assembly Member	State Representative	NJ State Assembly				2022-09-15				Alex_Sauickie	https://www.youtube.com/@AssemblymanAlex	https://www.instagram.com/AssemblymanAlex		https://www.facebook.com/assemblymanalex/	https://pub.njleg.state.nj.us/publications/members/sauickie_alex_2022_250.jpg	https://www.njleg.state.nj.us/legislative-roster/454/assemblyman-sauickie/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(609) 758-0205	https://www.njleg.state.nj.us/legislative-roster/454/assemblyman-sauickie			2230e12a-8f96-4b67-b18b-440e39759407	Alex Sauickie	Republican Party	Republican Party
NJ	administrativeArea1	legislatorUpperBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 12	ocd-division/country:us/state:nj/sldu:12	c7c0b7b2-a17b-41a8-b225-28c4b6448205	District 12	NJ State Senator	State Senator	NJ State Senate		2028-01-11		2024-01-09		2027-11-02	1959-05-30	Owen_Henry				https://www.facebook.com/profile.php?id=100092362255049	https://pub.njleg.state.nj.us/publications/members/henry_owen_2024.jpg	https://www.njleg.state.nj.us/legislative-roster/470/senator-henry/contact		New Jersey Senate, State House, P.O. Box 099, Trenton, NJ 08625-0099		https://www.njleg.state.nj.us/legislative-roster/470/senator-henry			a3595f6c-df25-45a0-9848-ef1414e0f02d	Owen Henry	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 13	ocd-division/country:us/state:nj/sldu:13	bdaccf2c-8bdb-4f01-ac8a-a82f299d49f5	District 13	NJ State Assembly Member	State Representative	NJ State Assembly		2026-01-13		2020-01-14		2025-11-04		Gerard_Scharfenberger			GScharfenberger	https://www.facebook.com/GerryScharfenbergerPhD	https://pub.njleg.state.nj.us/publications/members/scharfenberger_gerard_2020a_250.jpg	https://www.njleg.state.nj.us/legislative-roster/422/assemblyman-scharfenberger/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 856-9294	https://www.njleg.state.nj.us/legislative-roster/422/assemblyman-scharfenberger			99d0b70c-5997-4430-8154-1552fa378232	"Gerard ""Gerry"" Scharfenberger"	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 13	ocd-division/country:us/state:nj/sldu:13	69379e41-df44-4748-8b8e-349eeb72e9cb	District 13	NJ State Assembly Member	State Representative	NJ State Assembly		2026-01-13		2022-01-11		2025-11-04		Vicky_Flynn			AswVickyFlynn	https://www.facebook.com/VoteforVickyFlynn/	https://pub.njleg.state.nj.us/publications/members/flynn_victoria_2022_250.jpg	https://www.njleg.state.nj.us/legislative-roster/446/assemblywoman-flynn/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(732) 856-9833	https://www.njleg.state.nj.us/legislative-roster/446/assemblywoman-flynn			c289707b-c8a4-40d7-b618-9d29064213ee	Victoria A. Flynn	Republican Party	Republican Party
NJ	administrativeArea1	legislatorUpperBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 13	ocd-division/country:us/state:nj/sldu:13	73996db4-db6e-4ab2-838c-a835f87e167d	District 13	NJ State Senator	State Senator	NJ State Senate		2028-01-11		2018-01-09		2027-11-02	1963-06-09	Declan_O%27Scanlon			declanoscanlon	https://www.facebook.com/declan.oscanlon/	https://pub.njleg.state.nj.us/publications/members/oscanlon_declan_2022_250.jpg	https://www.njleg.state.nj.us/legislative-roster/394/senator-o'scanlon/contact	senoscanlon@njleg.org	New Jersey Senate, State House, P.O. Box 099, Trenton, NJ 08625-0099	(732) 444-1838	https://www.njleg.state.nj.us/legislative-roster/394/senator-o'scanlon			74bc0716-3c75-4c26-8204-7ef5bd03c7aa	Declan O'Scanlon	Republican Party	Republican Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 14	ocd-division/country:us/state:nj/sldu:14	c7c24e68-0f40-41f7-98c4-3e668aaa0b3f	District 14	NJ State Assembly Member	State Representative	NJ State Assembly				2008-01-08			1965-11-05	Wayne_DeAngelo			DeAngeloLD14	https://www.facebook.com/Assemblyman-Wayne-DeAngelo-99015119879/	https://pub.njleg.state.nj.us/publications/members/deangelo_wayne_2024.jpg	https://www.njleg.state.nj.us/legislative-roster/279/assemblyman-deangelo/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098	(609) 631-7501	https://www.njleg.state.nj.us/legislative-roster/279/assemblyman-deangelo			f74d04de-afa6-4d9b-843d-09440c66104d	Wayne P. DeAngelo	Democratic Party	Democratic Party
NJ	administrativeArea1	legislatorLowerBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 14	ocd-division/country:us/state:nj/sldu:14	9b001943-686a-4346-85f2-1ef4634852e3	District 14	NJ State Assembly Member	State Representative	NJ State Assembly				2024-01-08				Tennille_McCoy			tmccoy72	https://www.facebook.com/aswtennillermccoy	https://pub.njleg.state.nj.us/publications/members/mccoy_tennille_2024.jpg	https://www.njleg.state.nj.us/legislative-roster/471/assemblywoman-mccoy/contact		New Jersey General Assembly, State House, P.O. Box 098, Trenton, NJ 08625-0098		https://www.njleg.state.nj.us/legislative-roster/471/assemblywoman-mccoy			fdc242b8-f80c-464a-97c8-8d5143f7c6b1	Tennille R. McCoy	Democratic Party	Democratic Party
NJ	administrativeArea1	legislatorUpperBody	New Jersey	ocd-division/country:us/state:nj	New Jersey State Senate district 14	ocd-division/country:us/state:nj/sldu:14	b40f3738-6dcc-4e94-acff-3a8f1e7058db	District 14	NJ State Senator	State Senator	NJ State Senate		2028-01-11		2010-12-06		2027-11-02	1950-06-07	Linda_R._Greenstein			SenGreenstein	https://www.facebook.com/SenatorLindaGreenstein/	https://pub.njleg.state.nj.us/publications/members/greenstein_color.jpg	https://www.njleg.state.nj.us/legislative-roster/329/senator-greenstein/contact	sengreenstein@njleg.org	New Jersey Senate, State House, P.O. Box 099, Trenton, NJ 08625-0099	(609) 395-9911	https://www.njleg.state.nj.us/legislative-roster/329/senator-greenstein			c545a8ff-b5ca-4818-bcc1-04427f9a1929	Linda R. Greenstein	Democratic Party	Democratic Party
