State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 19th congressional district	ocd-division/country:us/state:tx/cd:19	916d626e-28be-4b3a-8b52-47de3bef3874	District 19	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2017-01-03		2026-11-03	1972-03-09	Jodey_Arrington	https://www.youtube.com/channel/UC3lif8TFPOe-tJ2-pE4Rp7Q	https://www.instagram.com/repjodeyarrington/	RepArrington	https://www.facebook.com/RepJodeyArrington/	https://www.congress.gov/img/member/115_rp_tx_19_arrington_jodey_200.jpg	https://arrington.house.gov/contact/		1111 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515-4319	(202) 225-4005	https://arrington.house.gov/			b6046ac5-4308-4cae-908c-f90f2f170e7c	Jodey Arrington	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 2nd congressional district	ocd-division/country:us/state:tx/cd:2	6d51b453-e937-409a-b0cf-5ccf68a78812	District 2	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2019-01-03		2026-11-03	1984-03-14	Dan_Crenshaw	https://www.youtube.com/channel/UC2XDiCjAHtJqnSEzrHAY5IQ	https://www.instagram.com/dancrenshawtx/	RepDanCrenshaw	https://www.facebook.com/RepDanCrenshaw/	https://crenshaw.house.gov/_cache/files/3/0/3079bf23-4cd9-4e5c-9522-7d29050df063/7208679A0A9CB4F93D92D24A2CB10764C2F575B93A92127970ABEF22C86A639B.headshot-panel-background.jpg	https://crenshaw.house.gov/email-me		248 Cannon House Office Building, 27 Independence Ave SE, Washington, DC 20515-4302	(202) 225-6565	https://crenshaw.house.gov/			ec220eb0-ee07-4b6a-b863-f77af422ff86	Dan Crenshaw	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 20th congressional district	ocd-division/country:us/state:tx/cd:20	5c8fd5d9-1bdd-4617-84cd-4c5134f028ce	District 20	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2013-01-03		2026-11-03	1974-09-16	Joaquin_Castro	https://www.youtube.com/@JoaquinCastroTX	https://www.instagram.com/joaquincastrotx/	JoaquinCastrotx	https://www.facebook.com/JoaquinCastroTX/	https://www.congress.gov/img/member/c001091_200.jpg	https://castro.house.gov/contact		2241 Rayburn House Office Building, 45 Independence Ave SW, Washington DC 20515-4320	(202) 225-3236	https://castro.house.gov/			1eeb52e2-1015-4a2c-9154-49551dd70c68	Joaquin Castro	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 21st congressional district	ocd-division/country:us/state:tx/cd:21	54144c17-2678-4438-9f12-76365f51e8f8	District 21	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2019-01-03		2026-11-03	1972-08-07	Chip_Roy	https://www.youtube.com/channel/UCu6wgN7DvYxUMnywD3XE3TQ	https://www.instagram.com/repchiproy/	RepChipRoy	https://www.facebook.com/RepChipRoyPress/	https://roy.house.gov/sites/evo-subsites/roy.house.gov/files/styles/large/public/evo-media-image/Chip_Roy_headshot_0.jpg?itok=S6KOvOUS	https://roy.house.gov/address_authentication?form=/contact/email-me		103 Cannon House Office Building, 27 Independence Ave SE, Washington, DC 20515-4327	(202) 225-4236	https://roy.house.gov/			47382372-70dd-433f-8c9d-107a1f406be4	Chip Roy	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 22nd congressional district	ocd-division/country:us/state:tx/cd:22	3a492fe8-73da-4147-8187-5d57df948923	District 22	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2021-01-03		2026-11-03	1968-04-07	Troy_Nehls	https://www.youtube.com/channel/UCf4v1ZzngfbZ-Ow9EiagaOA	https://www.instagram.com/reptroynehls/	RepTroyNehls	https://www.facebook.com/RepTroyNehls/	https://nehls.house.gov/sites/evo-subsites/nehls.house.gov/files/styles/large/public/evo-media-image/Rep.%20Nehls%20Official%20HEadshot%20-%20118th2_0.jpg?itok=J_iTiMPb	https://nehls.house.gov/contact		1104 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-5951	https://nehls.house.gov/			7e3bfed5-38c8-4e93-b16e-7834c0da769a	Troy E. Nehls	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 23rd congressional district	ocd-division/country:us/state:tx/cd:23	3fdde8cc-50e8-4b72-9a63-0ead764b5320	District 23	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2021-01-03		2026-11-03	1980-10-10	Tony_Gonzales	https://www.youtube.com/channel/UCig5n4Otr-enqpM8OSJ8FGA	https://www.instagram.com/reptonygonzales/	RepTonyGonzales	https://www.facebook.com/RepTonyGonzales/	https://gonzales.house.gov/_cache/files/d/5/d5e1eaa2-5d83-46aa-b984-58d4c5891e40/84AC3CFBA7B04056082C5CF03D66027AE4AD5DE45AF7B87815295CBC31268416.tony-gonzales-display.jpg	https://gonzales.house.gov/contact		2239 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4326	(202) 225-4511	https://gonzales.house.gov/			27c65aa7-96d4-4eef-9231-477073b718fb	Tony Gonzales	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 24th congressional district	ocd-division/country:us/state:tx/cd:24	45b9bda5-1416-4652-9702-111031f1107b	District 24	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2021-01-03		2026-11-03	1970-11-16	Beth_Van_Duyne	https://www.youtube.com/channel/UC891KwZoimDB36IzK1or_VA	https://www.instagram.com/repbethvanduyne/	RepBethVanDuyne	https://www.facebook.com/RepBethVanDuyne	https://vanduyne.house.gov/_cache/files/1/5/15e268cb-4f09-4c86-9622-6a0950770256/B06EF3B6849B239EB422256C373FB489AB74809E2CCB542595A6EEDB39F0F132.img-0728-1-.jpg	https://vanduyne.house.gov/e-mail-me		1725 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-6605	https://vanduyne.house.gov/			8b2f342c-95f1-4ef3-81ee-0126e12e4a4e	Beth Van Duyne	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 25th congressional district	ocd-division/country:us/state:tx/cd:25	a6c75488-3040-474a-96a8-65d963cd6ef0	District 25	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2013-01-03		2026-11-03	1949-09-13	Roger_Williams_(Texas_politician)	https://www.youtube.com/channel/UCBtfmMMQarjtLB9U_pWMOhw	https://www.instagram.com/reprwilliams/	RepRWilliams	https://www.facebook.com/RepRogerWilliams	https://williams.house.gov/sites/evo-subsites/williams.house.gov/files/styles/large/public/wysiwyg_uploaded/2022%20Rep%20Williams%20Official%20Portrait.jpg?itok=anP2X6eG	https://williams.house.gov/address_authentication?form=/contact/email-me		2336 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4326	(202) 225-9896	https://williams.house.gov/			ccb88e72-269a-4b1c-98db-f86b92ca7d71	Roger Williams	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 26th congressional district	ocd-division/country:us/state:tx/cd:26	4b8c85a9-f8f5-4bda-b5e3-517ecf6b538a	District 26	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2025-01-03		2026-11-03							https://gill.house.gov/sites/evo-subsites/gill.house.gov/files/styles/evo_image_portrait_480/public/evo-media-image/2024-11-19_np_gill_brandon_0012_re_web.jpg?itok=XROzzEjB	https://gill.house.gov/address_authentication?form=/contact/email-me		1305 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-7772	https://gill.house.gov/			4ea9cd27-d697-4fba-af78-bbd88ffb2863	Brandon Gill	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 27th congressional district	ocd-division/country:us/state:tx/cd:27	57588668-a408-46cc-9843-1b30fca59f04	District 27	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2018-06-30		2026-11-03	1975-05-13	Michael_Cloud	https://www.youtube.com/channel/UCv_kM3OZukHS0rjWpw_JMWg	https://www.instagram.com/repcloudtx/	RepCloudTX	https://www.facebook.com/RepCloudTX/	https://www.congress.gov/img/member/115_rp_tx_27_cloud_michael_200.jpg	https://cloud.house.gov/contact		304 Cannon House Office Building, 27 Independence Ave SE, Washington, DC 20515-4327	(202) 225-7742	https://cloud.house.gov/			87c1c9fe-e8fd-4ca6-89ea-da275d59d746	Michael Cloud	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 28th congressional district	ocd-division/country:us/state:tx/cd:28	0c91425d-2045-4b46-ae3d-d5ced499c905	District 28	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2005-01-03		2026-11-03	1955-09-19	Henry_Cuellar	https://www.youtube.com/@henrycuellar	https://www.instagram.com/repcuellar/	RepCuellar	https://www.facebook.com/repcuellar/	https://cuellar.house.gov/uploadedphotos/mediumresolution/cccc05f3-7146-4dab-912c-77ad90760c50.jpg	https://cuellar.house.gov/contact/sendmeanemail.htm		2308 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4328	(202) 225-1640	https://cuellar.house.gov/			27bad9e1-9e97-4bb4-ab92-1399e04d9729	Henry Cuellar	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 29th congressional district	ocd-division/country:us/state:tx/cd:29	3fbd3595-971a-4bab-95c8-c5e4ac563a07	District 29	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2019-01-03		2026-11-03	1950-09-06	Sylvia_Garcia	https://www.youtube.com/channel/UCkDqAfUk6rg2namKW5dtQYA	https://www.instagram.com/repsylviagarcia/	RepSylviaGarcia	https://www.facebook.com/RepSylviaGarcia	https://sylviagarcia.house.gov/sites/evo-subsites/sylviagarcia.house.gov/files/styles/evo_image_portrait_480/public/wysiwyg_uploaded/Official%20Portrait.jpg?itok=3BL2n0yy	https://sylviagarcia.house.gov/contact/email-me	tx29sg.scheduler@mail.house.gov	2419 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4328	(202) 225-1688	https://sylviagarcia.house.gov/			93ea59f3-4ca4-4403-9208-e1404dc22599	Sylvia Garcia	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 3rd congressional district	ocd-division/country:us/state:tx/cd:3	4375ce90-0004-4e60-bdae-424792f60e34	District 3	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2023-01-03		2026-11-03	1953-03-20	Keith_Self		https://www.instagram.com/repkeithself/	RepKeithSelf	https://www.facebook.com/RepKeithSelf/	https://keithself.house.gov/sites/evo-subsites/keithself.house.gov/files/styles/evo_image_portrait_480/public/evo-media-image/rep_self_official.jpg?itok=BPc5SSN3	https://keithself.house.gov/address_authentication?form=/contact		1030 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-4201	https://keithself.house.gov/			4214e153-5ca9-4f2a-855a-f36e0a82a602	Keith Self	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 30th congressional district	ocd-division/country:us/state:tx/cd:30	3f71534d-070d-4a95-b7e3-3a04196c2c1a	District 30	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2023-01-03		2026-11-03	1981-03-29	Jasmine_Crockett	https://www.youtube.com/@RepJasmine	https://www.instagram.com/RepJasmine/	RepJasmine	https://www.facebook.com/RepJasmine	https://crockett.house.gov/sites/evo-subsites/crockett.house.gov/files/styles/evo_image_portrait_480/public/evo-media-image/official-jasmine-crockett-tx30.jpg?itok=WtKJ_jBI	https://crockett.house.gov/address_authentication?form=/contact	tx30.crockett@mail.house.gov	1616 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-8885	https://crockett.house.gov/			76c7ba9f-6d3f-4470-bc4a-7249fcec209d	Jasmine Crockett	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 31st congressional district	ocd-division/country:us/state:tx/cd:31	d66b8e3d-053a-404d-8d00-0772b9d8d6de	District 31	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2003-01-03		2026-11-03	1941-11-06	John_Carter_(Texas_politician)	https://www.youtube.com/channel/UC9pkaOrhPfouzkJ8oAdI-1w	https://www.instagram.com/judgecarter/	JudgeCarter	https://www.facebook.com/judgecarter/	https://carter.house.gov/sites/carter.house.gov/files/wysiwyg_uploaded/judgejohncarter.jpeg	https://carter.house.gov/contact/		2208 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4331	(202) 225-3864	https://carter.house.gov/			6f975241-7ad1-4e80-a385-4451daf678a5	John Carter	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 32nd congressional district	ocd-division/country:us/state:tx/cd:32	abd43a47-cabc-4169-b465-23ad31516912	District 32	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2025-01-03		2026-11-03							https://juliejohnson.house.gov/sites/evo-subsites/juliejohnson.house.gov/files/styles/large/public/evo-media-image/juliejohnson.jpeg.webp?itok=-aQBRRwF	https://juliejohnson.house.gov/contact		221 Cannon House Office Building, 27 Independence Ave SE, Washington, DC 20515-4332	(202) 225-2231	https://juliejohnson.house.gov/			16c17b76-e86f-40c5-905a-a76c63aabc46	Julie Johnson	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 33rd congressional district	ocd-division/country:us/state:tx/cd:33	89944c0a-3a88-4e4a-ba86-418eeadb044e	District 33	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2013-01-03		2026-11-03	1971-01-03	Marc_Veasey	https://www.youtube.com/@marcveasey	https://www.instagram.com/repveasey/	RepVeasey	https://www.facebook.com/CongressmanMarcVeasey	https://www.congress.gov/img/member/v000131_200.jpg	https://veasey.house.gov/contact/email-me		2186 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4333	(202) 225-9897	https://veasey.house.gov/			07edee2b-0839-4088-9e82-9024a33f6225	Marc Veasey	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 34th congressional district	ocd-division/country:us/state:tx/cd:34	c2d95eb1-0283-4de7-b2ac-317794ec365b	District 34	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2017-01-03		2026-11-03	1967-09-04	Vicente_Gonzalez_(politician)	https://www.youtube.com/channel/UC5H6oYLKQ_xIXO5CG7fh4hw	https://www.instagram.com/repvicentegonzalez	RepGonzalez	https://www.facebook.com/RepVicenteGonzalez/	https://www.congress.gov/img/member/115_rp_tx_15_gonzalez_vicente_200.jpg	https://gonzalez.house.gov/contact/email		1201 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-2531	https://gonzalez.house.gov/			b59ac463-fdfe-413d-8c1d-f556ba4df592	Vicente Gonzalez	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 35th congressional district	ocd-division/country:us/state:tx/cd:35	19a17cdf-ec7f-4c8a-8787-537ef4441188	District 35	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2023-01-03		2026-11-03	1989-05-04	Greg_Casar		https://www.instagram.com/repcasar/	RepCasar	https://www.facebook.com/repcasar/	https://casar.house.gov/sites/evo-subsites/casar.house.gov/files/styles/evo_image_portrait_480/public/evo-media-image/greg_casar_portrait.jpg?itok=pGHzQIBH	https://casar.house.gov/address_authentication?form=/contact	greg.casar@mail.house.gov	446 Cannon House Office Building, 27 Independence Ave SE, Washington, DC 20515-4332	(202) 225-5645	https://casar.house.gov/			94ccc3cb-ae21-4945-b9ad-85dfd96a3c56	Greg Casar	Democratic Party	Democratic Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 36th congressional district	ocd-division/country:us/state:tx/cd:36	04659ee7-2b9f-4e04-a3ee-7ce3ccbf609f	District 36	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		2015-01-03		2026-11-03	1948-03-23	Brian_Babin	https://www.youtube.com/channel/UCPVEZgw-VbDRbLV1MRGVQNQ	https://www.instagram.com/rep.brianbabin/	RepBrianBabin	https://www.facebook.com/RepBrianBabin	https://www.congress.gov/img/member/b001291_200.jpg	https://babin.house.gov/contact/		2236 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4336	(202) 225-1555	https://babin.house.gov/			00bb12fb-a65b-4a40-8715-9295b592c4cf	Brian Babin	Republican Party	Republican Party
TX	country	legislatorLowerBody	United States	ocd-division/country:us	Texas's 37th congressional district	ocd-division/country:us/state:tx/cd:37	93f2ce05-ca0d-41d5-9b05-225c429be2d9	District 37	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-03		1995-01-03		2026-11-03	1946-10-06	Lloyd_Doggett	https://www.youtube.com/@replloyddoggett	https://www.instagram.com/replloyddoggett/	RepLloydDoggett	https://www.facebook.com/RepLloydDoggett/	https://doggett.house.gov/sites/evo-subsites/doggett.house.gov/files/styles/large/public/wysiwyg_uploaded/doggett_biography.jpg?itok=eZTJIpDw	https://doggett.house.gov/zip_authentication?form=/contact	lloyd.doggett@mail.house.gov	2307 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-4336	(202) 225-4865	https://doggett.house.gov/			868952e5-5058-4199-8a73-4050dc535fe5	Lloyd Doggett	Democratic Party	Democratic Party
