State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
MT	administrativeArea1	governmentOfficer	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	1c0318e1-44e7-49b4-9a4d-92b209b1c50b		MT State Superintendent of Public Instruction	State Public Education Commissioner			2029-01-02		2025-01-06		2028-11-07			https://www.youtube.com/channel/UCpF9k3BnJj29LwYIzYmtNMQ		SuptHedalen	https://www.facebook.com/profile.php?id=61571557863129	https://opi.mt.gov/portals/182/Images/Home%20Page/Susie%20Hedalen%20Headshot.png			P.O. Box 202501, Helena, MT 59620-2501	(406) 444-3680	https://opi.mt.gov/			8e8ee827-e8f3-4f18-8a4c-5e5743c0f420	Susie Hedalen	Republican Party	Republican Party
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	2a9a4432-3d05-4daa-8524-08707fbd2251	Seat 3	MT State Supreme Court Associate Justice	State Supreme Court Justice	MT Supreme Court		2033-01-03		2025-01-06		2032-11-02	1960-04-27	Katherine_M._Bidegaray					https://images.squarespace-cdn.com/content/v1/65b827f1f4b32768bdb1b103/efd361bf-2b3b-419f-9bc5-c9ce21ee7b12/udge+Katherine+Bidegaray+for+Montana+Supreme+Court+8.jpg?format=2500w			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			09d3a6ee-0a38-4a3e-9089-15fb1448bba2	Katherine Bidegaray	Nonpartisan	Nonpartisan
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	fe125108-6844-4b9c-af61-8c539fe3e619	Seat 1	MT State Supreme Court Associate Justice	State Supreme Court Justice	MT Supreme Court		2031-01-06		2001-03-15		2030-11-05		James_A._Rice					https://courts.mt.gov/portals/189/supreme/bios/images/ricemug.jpg			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			1e74a589-549c-4e2c-81ff-0ff9c1efa3f8	James A. Rice	Nonpartisan	Nonpartisan
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	b9a8e0dc-52a2-4cf6-8d36-2be4ee5077e2	Seat 2	MT State Supreme Court Associate Justice	State Supreme Court Justice	MT Supreme Court		2031-01-06		2018-01-01		2030-11-05		Ingrid_Gustafson					https://courts.mt.gov/external/supreme/bios/images/gustafson.jpg			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			d96d1877-81c2-41b5-84ae-02e43d2f3993	Ingrid Gustafson	Nonpartisan	Nonpartisan
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	de744c59-9afe-4f3d-a343-f51c9f0f03c0	Seat 6	MT State Supreme Court Associate Justice	State Supreme Court Justice	MT Supreme Court		2029-01-01		2014-06-02		2028-11-07		Jim_Shea_(judge)					https://courts.mt.gov/portals/189/supreme/bios/images/shea.jpg			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			a06c30ca-9005-449c-89fc-a1d15e3de6d2	James Jeremiah Shea	Nonpartisan	Nonpartisan
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	8d3addde-428a-493a-8027-64180b2161ab	Seat 5	MT State Supreme Court Associate Justice	State Supreme Court Justice	MT Supreme Court		2029-01-01		2021-03-01		2028-11-07		Laurie_McKinnon					https://courts.mt.gov/portals/189/supreme/bios/images/mckinnon1.jpg			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			37539d61-a9b0-4960-b7a1-897521544632	Laurie McKinnon	Nonpartisan	Nonpartisan
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	4a648b16-dd2f-452e-b89c-8b0577375c83	Seat 4	MT State Supreme Court Associate Justice	State Supreme Court Justice	MT Supreme Court		2027-01-04		2011-01-03		2026-11-03		Beth_Baker					https://courts.mt.gov/portals/189/supreme/bios/images/baker_new1.jpg			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			c226298a-7408-4e3f-bf25-19e9ae834635	Beth Baker	Nonpartisan	Nonpartisan
MT	administrativeArea1	highestCourtJudge	Montana	ocd-division/country:us/state:mt	Montana	ocd-division/country:us/state:mt	b3ff9d2e-137e-40ec-93af-d81a13773fc2		MT State Supreme Court Chief Justice	State Supreme Court Justice	MT Supreme Court		2033-01-03		2025-01-06		2032-11-02		Cory_Swanson					https://swansonforjustice.com/wp-content/uploads/2024/02/cory-swanson.webp			P.O. Box 203001, Helena, MT 59620-3001	(406) 444-3858	https://courts.mt.gov/courts/supreme			d852408e-5b39-42b0-a8c3-1fc4c621af09	Cory Swanson	Nonpartisan	Nonpartisan
MT	administrativeArea1	governmentOfficer	Montana	ocd-division/country:us/state:mt	MT Public Service Commission District 1	ocd-division/country:us/state:mt/public_service:1	7bad7d47-cf8c-419e-b7cc-058a8b5db9f5	District 1	MT State Public Service Commissioner	State Public Service Commissioner	MT Public Service Commission		2027-01-04		2019-01-01		2026-11-03			https://www.youtube.com/@montanapublicservicecommis2127/featured		MT_PSC	https://www.facebook.com/MontanaPSC	https://psc.mt.gov/_images/Pictures/RandyHeadColor.jpg	https://directory.mt.gov/Email-Contact-Form	pschelp@mt.gov	P.O. Box 202601, Helena, MT 59620-2601	(406) 444-6150	http://psc.mt.gov/			baedfbd0-b970-4638-a409-22af8c0bd38b	Randy Pinocci	Republican Party	Republican Party
MT	administrativeArea1	governmentOfficer	Montana	ocd-division/country:us/state:mt	MT Public Service Commission District 2	ocd-division/country:us/state:mt/public_service:2	70247a6b-b20f-43c3-8d1b-9de62151afde	District 2	MT State Public Service Commissioner	State Public Service Commissioner	MT Public Service Commission		2029-01-02		2025-01-06		2028-11-07						https://www.facebook.com/MontanaPSC	https://psc.mt.gov/_images/Pictures/BradMolnar.jpg	https://directory.mt.gov/Email-Contact-Form	pschelp@mt.gov	P.O. Box 202601, Helena, MT 59620-2601	(406) 444-6150	http://psc.mt.gov/			bfda83f5-6a05-464b-92ba-e6f450861554	Brad Molnar	Republican Party	Republican Party
MT	administrativeArea1	governmentOfficer	Montana	ocd-division/country:us/state:mt	MT Public Service Commission District 3	ocd-division/country:us/state:mt/public_service:3	9f96637f-b140-4c2e-bbaa-ffad1e94fef5	District 3	MT State Public Service Commissioner	State Public Service Commissioner	MT Public Service Commission		2029-01-02		2025-01-06		2028-11-07		Jeffrey_Welborn				https://www.facebook.com/MontanaPSC	https://psc.mt.gov/_images/Pictures/JeffWelborn.jpg	https://directory.mt.gov/Email-Contact-Form	pschelp@mt.gov	P.O. Box 202601, Helena, MT 59620-2601	(406) 444-6150	http://psc.mt.gov/			e6adc8b3-6ecd-41aa-ab52-8aba4f7e526a	Jeff Welborn	Republican Party	Republican Party
MT	administrativeArea1	governmentOfficer	Montana	ocd-division/country:us/state:mt	MT Public Service Commission District 4	ocd-division/country:us/state:mt/public_service:4	0206a031-5163-4afc-a701-b29ec6f3a9d6	District 4	MT State Public Service Commissioner	State Public Service Commissioner	MT Public Service Commission		2029-01-02		2021-03-01		2028-11-07			https://www.youtube.com/@montanapublicservicecommis2127/featured		MT_PSC	https://www.facebook.com/MontanaPSC	https://psc.mt.gov/About-Us/Commissioners/Fielder-Cropped-1.png	https://directory.mt.gov/Email-Contact-Form	pschelp@mt.gov	P.O. Box 202601, Helena, MT 59620-2601	(406) 444-6150	http://psc.mt.gov/			770b6d37-48ed-4dcd-9500-a8f363cd2774	Jennifer Fielder	Republican Party	Republican Party
MT	administrativeArea1	governmentOfficer	Montana	ocd-division/country:us/state:mt	MT Public Service Commission District 5	ocd-division/country:us/state:mt/public_service:5	18afefe5-0a36-4359-b0de-60ef0cf32dfa	District 5	MT State Public Service Commissioner	State Public Service Commissioner	MT Public Service Commission		2027-01-04		2023-01-02		2026-11-03			https://www.youtube.com/@montanapublicservicecommis2127/featured		MT_PSC	https://www.facebook.com/MontanaPSC	https://psc.mt.gov/About-Us/Commissioners/Bukacek-Cropped.png	https://directory.mt.gov/Email-Contact-Form	pschelp@mt.gov	P.O. Box 202601, Helena, MT 59620-2601	(406) 444-6150	http://psc.mt.gov/			0f6d43b5-6ca1-43f1-914c-dddeac695843	Ann Bukacek	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 1	ocd-division/country:us/state:mt/sldl:1	4c5afae5-992f-4ef5-9649-a7086849b3b5	District 1	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Neil_Duram					https://mtgop.org/wp-content/uploads/2019/03/Neil-Duram.png		neil.duram@legmt.gov	P.O. Box 1226, Eureka, MT 59917	(406) 471-2356	https://www.legmt.gov/legislators/1331			bacf7f2e-484a-4514-990d-62e3c0b92414	Neil Duram	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 10	ocd-division/country:us/state:mt/sldl:10	2f05f884-eb17-40bb-be74-c1151745e3be	District 10	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Terry_Falk					https://www.legmt.gov/wp-content/legislator-photos/lowres/1336.jpg		terry.falk@legmt.gov	P.O. Box 9484, Kalispell, MT 59901	(406) 444-3064	https://www.legmt.gov/legislators/1336			dcced872-4c4f-4ef5-98c6-0390ef08309f	Terry Falk	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 100	ocd-division/country:us/state:mt/sldl:100	2a07b76b-955b-4864-b14c-172e2a09ae80	District 100	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03	1980-07-03	SJ_Howell		https://www.instagram.com/howell4mt		https://www.facebook.com/repsjhowell/	https://www.legmt.gov/wp-content/legislator-photos/lowres/1368.jpg		sj.howell@legmt.gov	P.O. Box 8623, Missoula, MT 59807	(406) 531-4445	https://www.legmt.gov/legislators/1368/		howell4mt	c190dc72-ed2b-407f-ba5f-954349a4cb0b	SJ Howell	Democratic Party	Democratic Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 11	ocd-division/country:us/state:mt/sldl:11	b1bf23b6-4ea6-4ee8-b9b0-78fd0adadb09	District 11	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Ed_Byrne_(American_politician)					https://www.legmt.gov/wp-content/legislator-photos/lowres/1314.jpg		ed.byrne@legmt.gov	P.O. Box 503, Bigfork, MT 59911	(406) 871-6001	https://www.legmt.gov/legislators/1314/			3aa9508b-512e-447e-ac9d-780e8523ca5a	Ed Byrne	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 12	ocd-division/country:us/state:mt/sldl:12	de07c7d1-d743-4f55-a50e-576fa0f75402	District 12	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Linda_Reksten					https://www.legmt.gov/wp-content/legislator-photos/lowres/1440.jpg		tracy.sharp@legmt.gov	P.O. Box 548, Polson, MT 59860	(406) 407-2197	https://www.legmt.gov/legislators/1440/			aed6dac5-df31-42f4-89e1-8d4f885f1533	Tracy Sharp	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 13	ocd-division/country:us/state:mt/sldl:13	2680d620-d1ab-481a-afb7-5697210633a8	District 13	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03							https://www.legmt.gov/wp-content/legislator-photos/lowres/1427.jpg		linda.reksten@legmt.gov	P.O. Box 1083, Polson, MT 59860	(406) 471-8359	https://www.legmt.gov/legislators/1427/			ffd57900-a0d0-4be4-b52a-72527304174a	Linda Reksten	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 14	ocd-division/country:us/state:mt/sldl:14	d0a8f471-ca18-4950-aec2-168dadf9e820	District 14	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Paul_Fielder					https://www.legmt.gov/wp-content/legislator-photos/lowres/1338.jpg		paul.fielder@legmt.gov	P.O. Box 2558, Thompson Falls, MT 59873	(406) 210-5943	https://www.legmt.gov/legislators/1338			1c956465-b805-4806-ae26-09a42264e253	Paul Fielder	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 15	ocd-division/country:us/state:mt/sldl:15	9ee213a6-8bb4-4d94-8c27-5be896477181	District 15	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Thedis_Crowe					https://www.legmt.gov/wp-content/legislator-photos/lowres/1323.jpg		thedis.crowe@legmt.gov	P.O. Box 2114, Browning, MT 59417	(406) 444-3064	https://www.legmt.gov/legislators/1323/			0312d0bc-05d8-4aed-81b5-44cc522d16c2	Thedis Crowe	Democratic Party	Democratic Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 16	ocd-division/country:us/state:mt/sldl:16	67fce6b1-6de1-4d36-af95-814ccc094324	District 16	MT State Representative	State Representative	MT State House		2027-01-04		2021-01-04		2026-11-03		Tyson_Runningwolf				https://www.facebook.com/tysonrunningwolf/	https://www.legmt.gov/wp-content/legislator-photos/lowres/1432.jpg		tyson.runningwolf@legmt.gov	P.O. Box 377, Browning, MT 59417	(406) 845-2115	https://www.legmt.gov/legislators/1432			8523b80e-de71-4e40-b65c-071163e1582e	Tyson Running Wolf	Democratic Party	Democratic Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 17	ocd-division/country:us/state:mt/sldl:17	99444482-cc1e-4e27-a54a-0e6936a5860e	District 17	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03	1951-06-09	Zachary_Wirth					https://www.legmt.gov/wp-content/legislator-photos/lowres/1464.jpg		zack.wirth@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 750-5852	https://www.legmt.gov/legislators/1464/			749feb55-c7cd-4f06-aaa2-eba5cd582c77	Zack Wirth	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 18	ocd-division/country:us/state:mt/sldl:18	01b06133-ccb2-4162-a40c-927319f65194	District 18	MT State Representative	State Representative	MT State House		2027-01-04		2021-01-04		2026-11-03		Llew_Jones			blissllew	https://www.facebook.com/votellewjones/	https://www.legmt.gov/wp-content/legislator-photos/lowres/1373.jpg		llew.jones@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 271-3104	https://www.legmt.gov/legislators/1373/			9ebb40c3-a860-4dfc-8802-4f7f3d3b5978	Llew Jones	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 19	ocd-division/country:us/state:mt/sldl:19	1abeff49-c7ab-4489-b1ca-47c00b98d8f4	District 19	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Jane_Weber				https://www.facebook.com/weberforhd19	https://www.legmt.gov/wp-content/legislator-photos/lowres/1463.jpg		jane.weber@legmt.gov	P.O. Box 818, Great Falls, MT 59403	(406) 781-0741	https://www.legmt.gov/legislators/1463			8fe32229-10e7-4f34-84e3-3ba507727a2d	Jane Weber	Democratic Party	Democratic Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 2	ocd-division/country:us/state:mt/sldl:2	3f40617f-4512-4cbf-bd67-0b1ee56cdbf5	District 2	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Tom_Millett					https://www.legmt.gov/wp-content/legislator-photos/lowres/1403.jpg		tom.millett@legmt.gov	P.O. Box 1075, Marion, MT 59925	(406) 212-3613	https://www.legmt.gov/legislators/1403			42509eda-9735-4552-b8e1-ef5bd707af9a	Tom Millett	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 20	ocd-division/country:us/state:mt/sldl:20	b6c8f964-eec9-419d-a76c-8ca0a7f34922	District 20	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Melissa_Nikolakakos					https://www.legmt.gov/wp-content/legislator-photos/lowres/1413.jpg		melissa.nikolakakos@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 223-2380	https://www.legmt.gov/legislators/1413/			5d675ac2-4486-4698-b6d9-5d721f4d4c95	Melissa Nikolakakos	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 21	ocd-division/country:us/state:mt/sldl:21	a5a37337-8289-410c-a81b-f536499d2e3b	District 21	MT State Representative	State Representative	MT State House		2027-01-04		2021-01-04		2026-11-03		Edward_Buttrey					https://www.legmt.gov/wp-content/legislator-photos/lowres/1313.jpg		ed.buttrey@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 452-6460	https://www.legmt.gov/legislators/1313			583c0be1-bed6-4b47-b109-1b4fadc02ea4	Ed Buttrey	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 22	ocd-division/country:us/state:mt/sldl:22	79e21b42-b8c9-40f7-b2ad-97198a3bdeda	District 22	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03	1979-11-24	George_Nikolakakos					https://www.legmt.gov/wp-content/legislator-photos/lowres/1414.jpg		george.nikolakakos@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 823-0363	https://www.legmt.gov/legislators/1414/			d17a5111-a156-48aa-8566-b4d6eaf62388	George Nikolakakos	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 23	ocd-division/country:us/state:mt/sldl:23	2ecc21bc-6d00-4f1a-87e9-d02d05bc4d04	District 23	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03		Eric_Tilleman					https://www.legmt.gov/wp-content/legislator-photos/lowres/1455.jpg		eric.tilleman@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 444-3064	https://www.legmt.gov/legislators/1455/			03ced9c6-2c01-4851-97ee-e073c3a2b54b	Eric Tilleman	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 24	ocd-division/country:us/state:mt/sldl:24	c355b387-cfd8-45ab-9b6c-d65bd1048350	District 24	MT State Representative	State Representative	MT State House		2027-01-04		2025-01-06		2026-11-03	1978-12-02	Steve_Fitzpatrick					https://www.legmt.gov/wp-content/legislator-photos/lowres/1278.jpg		steve.fitzpatrick@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 750-6764	https://www.legmt.gov/legislators/1278			6be30c9f-c3ad-4ae9-9bbe-1102cdc4ad25	Steve Fitzpatrick	Republican Party	Republican Party
MT	administrativeArea1	legislatorLowerBody	Montana	ocd-division/country:us/state:mt	Montana State House district 25	ocd-division/country:us/state:mt/sldl:25	32e2c389-6ed5-4c56-9d0b-1c0d4b257f6a	District 25	MT State Representative	State Representative	MT State House		2027-01-04		2021-01-04		2026-11-03		Steve_Gist					https://www.legmt.gov/wp-content/legislator-photos/lowres/1352.jpg		steve.gist@legmt.gov	P.O. Box 201706, Helena, MT 59620-1706	(406) 231-4050	https://www.legmt.gov/legislators/1352			f1636fd5-166e-439b-aa8a-4d67d4686202	Steve Gist	Republican Party	Republican Party
